Judgement	Transcription	Linked	Comments
1	p1,00:59:56.360,01:02:44.080,spk_0,	True	Counsel: July the 30th, this is about six weeks before the agreement appointment of managing trustee and construction of Mecca Housing Project Government of Pakistan, Minister of Religious Affairs. I'm directed to state the proposal submitted to you on behalf of Dallah, regarding selection of the Trustee Bank and development of Mecca housing project were considered in the following decisions were taken. Trustee bank, It's been decided to appoint Albaraka Islamic Investment Bank as the trustee bank and permit the bank to use its subsidiary all Tofik to carry out functions of the trustee bank on its behalf Mecca Housing Project. The plan be given in your letter of the 29th of February, which we saw is accepted subject to the following conditions and modification. The trustee bank will mobilise savings both in rupee and dollar. The saving mobilised abroad will be utilised towards payment of $245 million while the savings mobilised in Pakistan will not be transferred outside Pakistan accept the payment of expenses of Hajj when they are actually proceeding to perform Hajj and then it deals with the position where it's not possible to defray the cost of construction from the dollar savings and then two land as well as buildings are leased out to and at this stage it's still government of Pakistan slash Hajj trust in 99 years over the page construction plan already submitted and this becomes relevant with the proposal furnished in 1995 will be adopted so that the plans previously submitted will be adopted on the basis of land measuring 22,000 square metres with construction era of 336,000 square metres and then five Proposal regarding arrangement of 100 million foreign currency loan at interest margin of 2.5% per year and 12 months libel or fixed interest of 8.75% per year. Whichever is less is agreed, the interest will be paid annually while the principal would be paid 36 months after each dispersement date is guarantee will be invoked only if the trust and a trustee bank provides rupee cover for the repayment of the loan. In case the projects not completed, the loan will be transferred to the Dallah Real Estate. Further clarified that the loan of 100 million will be raised by Dallah Group on the guarantee of the trust which will be counter guaranteed by the government of Pakistan. Further action be taken in the light of the above decisions and in accordance with the provisions of the trust.
1	p2,00:13:55.940,00:16:46.750,spk_1,	False	
1	p6,00:41:08.900,00:41:29.250,spk_1,	False	
1	p1,01:15:53.670,01:17:12.300,spk_0,	False	
1	p1,00:40:10.900,00:41:08.490,spk_0,	False	
1	p6,00:57:40.060,00:58:45.920,spk_3,	False	
1	p1,01:13:31.990,01:15:08.340,spk_0,	True	Counsel: Because, as I showed you earlier on, there were various structures that were considered. It was part of the Islamic financing, and that was the structure with the government had agreed as the means of achieving the objective of providing housing for the pilgrims. My Lord, as I said, I accept entirely that, and I must deal with it, even though it is perhaps not in my favour, it's only right, that I should take you through this. So I was just at four. That Dallah will develop construct, complete the housing in accordance with the detailed specifications. Just one point to note because it becomes relevant later, is that there is no obligation, as I said, to send the specifications at this stage simply that they need to be approved by the trust. 5(a), the trust irrevocably and unconditionally agreed to take on the lease return of 99 years. Then 5(c) agreed between the parties upon the execution of the lease agreement. The advanced lease payments would be a portion as payment for the entire period of the lease. In respect of such portion, the leased premises provides accommodation 12,000 pilgrims. And then there's a provision which perhaps I can just summarise whereby you can pay less by paying earlier rather than wait for the whole of the 99 year period to elapse. And then other clause's I need to take you to I can jump. 
1	p1,01:09:29.890,01:09:51.529,spk_0,	False	
1	p1,00:04:20.782,00:04:48.380,spk_0,	False	
1	p1,00:29:54.050,00:33:52.600,spk_0,	False	
2	p2,00:13:55.940,00:16:46.750,spk_1,	False	
2	p1,01:13:31.990,01:15:08.340,spk_0,	False	
2	p3,00:23:30.450,00:24:00.550,spk_2,	False	
2	p1,00:05:55.910,00:08:20.215,spk_0,	False	
2	p2,01:26:31.980,01:29:28.290,spk_1,	True	Counsel: This is common intention. I'm not going to read it all, My Lord, I'm just going to select points because a lot of it already, but just to summarise, I mean 8.1 deals with what happened and the introduction of which you are now familiar. If you go to 8.2, the tribunal makes the point having explained the overlap, and I'm using this as a neutral word because there isn't, we're not running the alter ego argument, but the overlap between what the Ministry of Religious Affairs does and what the Trust does, consequently, the defendant, by signing the MOU, was conducting an activity which falls normally within the functions entrusted to it by the applicable rules. At 8(3), Thereafter it was the defendant by an act of sovereignty, took the decision to establish the Trust on the 14th of February, pursuant to Section 3 of the Ordinance in exercise of powers conferred by Clause 1 of Article 89 of the constitution, which empowers the president to promulgate an ordinance when the national assembly is not in session. Next paragraph, It was the defendant that defined the objects of the Trust and determined the functions that were to be delegated to it, and that included the function of adopting measures for facilitating the performance of Hajj. Then it goes on to deal with the overlap of the functions dealt with by the Government and the Trust, and then 8.4, The organic control of the defendant over the Trust resulting from the Ordinance provisions regarding the composition of the board of the Trust, the Government's prerogatives as to certain functions, though insufficient to lead to the disregard of a separate legal entity of the Trust, as explained above here, constitutes nevertheless an element of evidence as to the true intention of the defendant to run and control directly, and indirectly the activities of the Trust. And this part is not open to me to view the Trust as one of its instruments because I'm not arguing alter ego. He then again goes through the various parts of the Ordinance which we've been through. 8.5, This conclusion is confirmed by the continuous involvement of the Government in the negotiations with the claimant, despite the establishment of the Trust in fact, before the signature of the Agreement and in spite of the recent establishment of the Trust on the 14th of February, all correspondence concerning the finalisation of the pending matters in the project continued to be exchanged with the Government itself, MORA, or Ministry of Finance, and not with the Trust. They then referred to a series of letters, page 30, The conduct of the defendant at the time of the signature -- 
2	p6,01:07:02.850,01:07:22.640,spk_3,	False	
2	p2,01:29:29.610,01:33:37.730,spk_1,	True	The Court: Are they all in the bundle? Counsel: I believe they're all, and I think they were only an example. The Court: Yes, right. Counsel: It is the defendant that decided to delegate to the Trust, the finalisation, signature, and implementation of the Agreement with the claimant, which the defendant and negotiated pursuant the MOU of July 1995, which appeared to be the main purpose for the establishment of the Trust. It said, It was signed by the Minister of Religious affairs, acting as chairman of the board. It refers to the successive promulgations. At 9(2) the defendant was contractually involved in the Agreement as the Government was bound under Article 2 to give its guarantee for the financial facility to be raised. The point I made earlier, that the guarantee was not a guarantee of its performance, but it was the trigger to enable the finance and the whole contract to begin. And at Article 27 of the Agreement, It was authorised to assign its rights and obligations to the Government, i.e. to the defendant, without the prior approval of the claimant. Such a clause is normally used only when the assignee is very closely linked to the assignor or is under its total control through ownership, management, or otherwise. Then the period of performance, During the lifetime of the Agreement, the defendant continued to handle matters relating to the Agreement signed by the Trust and to act to conduct itself in a way that confirmed that it regarded the Agreement as its own. And then it deals with beside the exercise of the regulatory powers, undertake -- officials of the defendant continue to be actively involved in the implementation of the Agreement, as they were previously in negotiation. Refers to the two letters of 26th of September 1996, and 4th of November, that was, those were the two letters I showed you relating to the implementation of rules for the funds which had been set up, and it's right that they had in fact been set up by the Trust. And it then, at 10(2), although the Trust enjoyed, under the Ordinance, legal and financial independence and capacity to own property and assets, and to dispose thereof it does not appear from the actual facts, as submitted by the parties, that the Trust effectively had any funds or assets of its own during its short lifetime, there's no evidence of any schemes or plans made to raise funds and to mobilise pilgrim's savings, nor of any transactions made and implemented by the Trust for the purpose of generating funds to finance its activities. Apparently, it seems as if the only activity conducted by the Trust was the signature of the Agreement with the claimant, with the implementation being followed up by the Ministry of Religious Affairs itself and as if the Trust was not given the human and financial means that could have enabled it to exercise fully its functions as an autonomous legal entity, and has therefore remained as an empty shell with all effective powers being exercised by the defendant itself. It was the Government which decided by a discretionary act or omission not to remit, promulgate the Ordinance, the end of four months from the date of its second re-promulgation, and therefore to put an end to the Trust on the 12th of December 1996 pursuant to the repeal of the Ordinance as a result of its non re-promulgation. The very existence of the Trust appears thus been depending merely on an attitude of non-action by the Government, demonstrating the fragile existence of the Trust, and it's complete dependability upon the Government, even for its own life. And then it refers to the letter of January 1997, and summarises the letter in the first paragraph on page 32. The second paragraph, such letter is very significant because it confirmed, in the clearest way possible, that the defendant, after the elapse of the Trust, regarded the Agreement with the claimant as its own and considered itself as a party to such agreement and, as such, was entitled to exercise all rights and assume more responsibilities provided for under such agreement.
2	p1,01:44:50.460,01:46:51.200,spk_0,	False	
2	p1,00:35:15.460,00:38:35.260,spk_0,	False	
2	p1,00:41:37.860,00:46:08.460,spk_0,	True	Counsel: And so we really now come, actually, I think that is the next document I need to take you to. We can skip all the leases, et cetera, and the next well, the next relevant document. Perhaps just passing through is, page 86 because in September, an associate company of the appellant purchased the land and in November transferred it to Dallah. That becomes relevant later. But the next document is the ordinance, which is page 93 and that's dated the 31st of January. And the recycle, if I may just spend a few moments on this, whereas it is expedient to provide for the establishment of a trust to mobilise savings from the pilgrims, desirous of performing Hajj and investment thereof in the Islamic modes of investment and for facilitating harsh operations and matters connected there with an incidental there too. And whereas the National Assembly is not in session, the President satisfied that circumstances exist which render it necessary to take immediate action. So you will see the two purposes are one Islamic modes of investment and secondly, facilitating Hajj. And then over the page, you will see the definitions. And if I can just draw your attention in particular to Little E, managing trustee means the secretary, religious affairs division, government of Pakistan or such other person of integrity have a good record, et cetera, as the federal government may appoint to perform the functions of the managing trustee Trustee Bank means a bank or financial institution appointed by the board to collect deposits from members, maintain their accounts in the fund and make investment thereof in accordance with the direction of the board. And three is important because it appears in the agreement establishment of the trust as soon as may be, after the commencement of this ordinance, the federal government shell by notification in the Official Gazette, established a trust known as the Awami Hajj Trust. It will be a body corporate, having perpetual succession and a common seal with part to acquire, hold and dispose of property and made by its name, sue and be sued. The headquarters of the trust will be at Islamabad, and it may establish its regional offices in such other places as the federal government may be determined, and then you see the purposes and objects of the trust is to mobilise the savings and to invest the savings, defray the expenses and adopt measures for facilitating the performance of Hajj. And then you see the board of trustees. Not all but the majority are members of the government. The chairman of the Pakistan Banking Counsel, for example, is not. There are a considerable number. And then at 52, which is important, the secretary, Religious Affairs division government of Pakistan shall act as secretary of the board that becomes relevant later. So he wears two hats, once the trust comes into existence and then you have the powers and the functions and the powers and functions of the managing trustee. I'm not sure much turns on that. Page 97.10. The fund, Fund of the Trust, to be known as the Savings and Investment Trust and should be maintained by the Trustee Bank and it should be financed by the following sources. Contributions and savings by the members, contributions by philanthropists for the welfare of hajj profits, earning and capital gains from the investments made out of savings of members and income from movable and immovable properties of the trust and then 11 reports. The managing trustee shall by the end of each financial year is when the factual government may direct submit annual audited report of the fund to the board and such other reports about its activities as the board or the federal government may direct. And then the board may, with the prior approval of the federal government, make rules for carrying out the purpose of this ordinance.
2	p3,00:57:24.170,00:58:06.460,spk_2,	True	Counsel: The legal effect of the letter of Lutfullah Mufti Secretary of Ministry of Religious Affairs. Admittedly, the Trust laps on 12th December 1996. Thus, Trust established under the ordinance ceased to exist with effect 12th December 1996 and all of its office bearers, including the secretary of the Board of Trust I, secretary of Ministry of Religious Affairs, also ceased to have any authority to act for and on behalf of the Trust. The letter, dated the 19th of January 1997 written by the Secretary Ministry of Religious Affairs and addressed to the claimant, was therefore absolutely unauthorised, illegal and of no effect.
2	p1,00:29:54.050,00:33:52.600,spk_0,	True	Counsel: It's useful just to see this because this is at the start of the story and it's written to His Excellency Ministry for Hajj. We're taking the opportunity to write, to you about a very special situation has arisen in Saudi Arabia, which will prove to be an enormous benefit for the government and the people of Pakistan. He then goes on to say the king of Saudi Arabia and the custodian of the holy places has given the task of maintenance to the Dallah Albaraka group and due to this, we've been closely involved in the development and expansion of the holy cities. As part of this development, new regulations coming into effect, the group has been allowed to offer to selected Muslim governments housing complexes in Mecca and Medina for 55 year leases. As you maybe aware, the government of Pakistan rents housing in Mecca each year for the Hajj, and every year there's a problem. The acquisition of these sites will eliminate this problem for a period of 55 years would also result in considerable cost savings for the government of Pakistan and therefore they make the proposal. And in the end, last paragraph in closing, We'd like to add it's a unique opportunity for Pakistan and we hope we'll be able to assist more Pakistan Muslims in performing their religious obligations and earn the blessing of God Almighty. And then they asked to make a detailed presentation. So that's how it starts and we without taking you through all the documents. It's quite clear both from the documentary evidence and from the statement of Mr Naqvi that senior members of the government and ministers. As I said from the prime minister downwards, the Ministry of Religious Affairs, the Ministry of Education, the Ministry of Finance were all involved throughout the whole project and the government's approval was required at every step of the way and in relation to every aspect of the deal. Its approval was required in relation to the least and the financial plan. The Pakistani ambassador viewed the potential for sites in Mecca and the government had input into the site chosen. The detailed specifications and drawings were approved by the government and even after the agreement to which the government was not a signatory, had been signed, Mr Naqvi explains that all his dealings were with members of the government. Now the structure of the deal, as evidence of by the agreement arose because it was a means whereby the government could finance the project consistently with Islamic principles. And the ultimate structure was an Islamic finance lease because, as you know, under Islamic principles, you can't claimed interest. And it enabled also the government to obtain dollars outside Pakistan at a time when its currency had devalued by approximately 15% and there were foreign exchange issues, so that's what underlined it. And the essence of the deal in our submission didn't change. It was simply the manner in which it was to be fine. Mr. Naqvi explains that there were two options. Either the government could divert its own borrowed funds, or Dallah could raise funds by way of a facility backed by a government guarantee. And you see, that real note is paragraph 46 of Mr Nafis witness statements. So we now come to the first agreement, which is the memorandum of understanding, and that is dated. Perhaps I just before I do that. Let me just take you to, Page 19 as an example of what I was saying, which is a letter of the 15th of July 1995, Financing proposal hajj housing.
2	p1,00:55:26.710,00:57:47.980,spk_0,	True	Counsel: This is a letter from Mr Naqvi to the Secretary Ministry of Religious Affairs. This is after the trust has come into existence, and it says further to our various discussions, I'm pleased to set forth below the implementation schedule covering the provision of pilgrims housing in Mecca. And there, then there are proposals set forward, and if you go over the page payment plans, we are proposing two options by which the government could take these buildings from us and the first stop, the following agreed assumptions have been utilised in order to develop the payment plan and a number of the first plan. Number three a down payment of $100 million from the government of Pakistan has been assumed Dallah will arrange for the lane. So in the first option, the government itself is putting forward the money against alone. Then there's a plan A advanced rent plan B partial formulae, 12,000 pilgrims will be free for the government of Pakistan and the government of Pakistan will pay us 395 per pilgrim and then legal issues. In order to comply with the legal requirements of the various entities involved. The structure will be as follows the government to set up the trust Trust will borrow from Albaraka Trust will make the down payment trust will enter into the lease in order to provide the government maximum flexibility. We would propose that the government retained the following two options. The government has the right for a period of five years to develop housing on the remaining land, and the government has a right to buy the least outright during the 1st 10 years at a price of 345 million, minus the event already paid. So you will see then it is clearly the negotiations with the government. The structure will involve the trust and one sees that again at page 115 moving along in the year.
2	p1,00:04:20.782,00:04:48.380,spk_0,	False	
2	p5,00:04:49.890,00:06:46.890,spk_0,	False	
2	p1,00:59:56.360,01:02:44.080,spk_0,	False	
2	p6,01:04:41.130,01:05:05.290,spk_3,	False	
2	p6,00:57:40.060,00:58:45.920,spk_3,	False	
2	p3,00:48:08.070,00:48:34.100,spk_2,	False	
2	p1,01:05:37.750,01:07:34.720,spk_0,	True	Counsel: My Lord, I wouldn't -- obviously say that it wasn't important. I said that is the reason we are here because otherwise there would be no issue. The introduction is made the 10th of September, and it refers to the trust established as you would have seen earlier under Section 3 of the ordinance with its registered office, is that Islamabad and Dallah my clients and the introduction says the trust is interesting in leasing reliable housing facilities and whereas Dallah owns adequate, appropriate real estate and the Clause 1 is the obligation of Dallah to develop and construct the necessary accommodation. Clause 2 is important. The total least value of the land area of 22,000 square metres and the total construction cost of the housing it is computed at respectively. 210 million, 135 million aggregating $345 million out of which the trust shall pay a lump sum of $100 million to Dallah by way of advanced lease payment within 30 days from the date of the execution of this agreement by the parties subject to Dallah arranging through one of its affiliates a U. S dollar 100 million financing facility for the Trust against a guarantee of the Government of Pakistan Dallah submitting it to the trust performance put Bond and then a counter guarantee issued by the Trust and Al Baraka Investment appointed by the Board of Trustees in favour of the government of Pakistan. So, in order for this to get on the off the ground, the trust has no money. It borrows the money from Dallah but before Dallah is prepared to lend the money it has to have a guarantee from the government.
3	p1,00:05:55.910,00:08:20.215,spk_0,	True	Counsel: That was the only point I was making at the stage. My Lord, as Your Lordship knows, but just for the benefit, perhaps, of those behind us. The case concerns enforcement of a unanimous ICC arbitration award rendered in Paris by an eminent international tribunal, comprising Lord Michael Mustill, Dr Nassim Hasan Shah, former chief justice of Pakistan, and Dr Ghaleb Mahmassani, who's a Lebanese lawyer who was the chair. In 1995, Dallah, my clients proposed to the government of Pakistan the idea of providing housing in Mecca for pilgrims performing harsh. This in due course led to a memorandum of understanding on the 24th of July 1995 made between Dallah and the government and later on the 10th of September 1996 to the agreement the subject matter of this appeal. The agreement was on its face, stated to be made between Dallah and the trust, a state entity, the respondent. The government of Pakistan was not a signatory to the agreement, nor was it named as a party. Had it been, we would not be here today, the first issue before the tribunal and the focus of the English proceedings concerned whether or not the government was a party to the arbitration clause. In that agreement, the tribunal found on the law and on the facts that it was. It subsequently found the government to be a party to the underlying agreement and in Dallah's favour on liability and awarded it 18,000,900,7000 odd dollars in damages. Together with costs, the government did not waive jurisdiction before the arbitral tribunal and has asserted sovereign immunity. If, however, it is found to be a party to the arbitration agreement, it is deemed by virtue of Section 9 of the State Immunity at 1978 to have waived its immunity in relation to the arbitration proceedings that is different from enforcement against assets. Yes, Dallah obtained leave to enforce the award as a judgement of the English court. This was challenged by the government under Section 103(2)(b) of the 1996. This basis of the challenge being that it is not valid under the law to which the parties subjected it or failing any indication thereon under the law of the country where the award was made.
3	p5,00:04:49.890,00:06:46.890,spk_0,	True	Counsel: They belie the case that Dallah's putting that somehow this was an admission by the government because it records firstly in paragraph 2 that the trust has lapsed because of exercise of paragraph 89 of the Pakistan Constitution. The four month period had passed, so they record, firstly, that the trust has gone. And then in paragraph 14 of the complaint, the government states that -- sorry that it records its 1997 proceedings that were brought by the trust. And then it records what the judge said, which is that actually, this is a claim that should be brought could be brought in the name of the government because the trust had gone. And the reason I stressed those paragraph's is that again, that's an indication of what the government was intending in 1998. Not that it's now agreed it was a party, but it was taking up this invitation from the judge. Those 1998 proceedings are very significant for Dallah's case, as Your Lordships will be aware, because they put their focus on the latter part of the chronology accepting they have difficulties with the MOU and the agreement, they say, Well, look what happened afterwards through the French test. So the 98 proceedings are important, but these are they were short lived. They were only alive for six months, which is short in the scheme of Pakistan legal proceedings. They were then withdrawn. In my submission, you can take a fair view as to why they were instituted because there was a knee jerk reaction to the ICC arbitration and because a judge had just told the government that they could actually commence proceedings. They were withdrawn in January 1999 on or about 14th, 14th of January. The reference for that the court order is bundle e tab b.10 page 47. On the same day that the 98 proceedings were withdrawn, the third set of proceedings were commenced by the government. These are the 1999 Pakistan regime's.
3	p6,00:57:40.060,00:58:45.920,spk_3,	False	
3	p2,00:03:38.650,00:05:36.730,spk_1,	False	
3	p1,01:09:29.890,01:09:51.529,spk_0,	False	
3	p4,01:24:04.280,01:24:22.010,spk_3,	False	
3	p2,00:13:55.940,00:16:46.750,spk_1,	False	
