Judgement	Transcription	Linked	Comments
1	p3,00:03:03.660,00:06:09.840,spk_0,	False	Counsel: I reject the submission. The very essence of the right has been impaired. So the concept full jurisdiction accordingly requires the court take the decision of threshold remitted to some other body, fully independent, manifestly impartial. There is no such body at the moment. What Lord Justice Ward is recognising here in our submission is something that's implicit in the European and domestic discussion of the administrative rather than judicial model of decision making and he's spelling that out that it is an administrator's job not to do people out of their rights but to administer their distribution, actually, and at risk of sounding simplistic, trained local authority. Housing officers are, by and large, there to house people. There's no conscious or unconscious intention to approach applicants. Unfavourably to house people is their job, and if anything, one would expect housing officers to lean in favour of applicants. The authorities wider interest is to prevent homelessness, not to generate it. Nor is the spectre of member pressure to be assumed. We're not saying it can never happen. But the reason, if I if I may say this, perhaps a mild tendency in some cases for courts. I dare say this to bring their own experience of local government, to bear, whether drive from practise or otherwise or general knowledge or what have you sometimes without appreciating some of the considerable. Some of us would say seismic changes that have taken place in local government over the last decade or two. In particular. Members are now statutorily required to commit to a code of conduct which has to, and they are disqualified as members if they don't sign up to it after a period of time. The code of conduct has to contain provisions, some of which are mandatory and set by government by statutory instrument, one of which I thought it's worth. And breach of these provisions leads to sanctions not just committee within the authority, but to something called the case tribunal of the Independent adjudication panel for England and can lead again to disqualification as a member. This is all under the Local Government Act 2000, and the reason I mentioned that, if I may is just to finish that point, I confess, I did wonder on the way here whether we should actually have produced this obviously we will produce copies if, well, if its helpful.
1	p1,01:01:45.110,01:06:50.990,spk_1,	False	
1	p1,01:20:07.110,01:23:43.830,spk_1,	True	Council: Therefore its limitations can deal with all these issues, but no further. And so the question in paragraph 8 is this, is this equality, quality rather, review sufficient to meet the requirements of Article 6(1) on the assumption that a civil right is an issue playing that the county court judge may not make fresh findings of fact and must accept apparently credible conclusions on credibility made on behalf of the authorities. The question is whether this limitation on the county court judges role deprives him of the jurisdiction necessary. Satisfy the requirements of Article 6(1) in the present context. In approaching this question, I regard three matters as particularly pertinent. First of all, part 7 is only part of a far reaching statutory scheme regulating the important social field of housing. Administration of that scheme very largely entrusted to local housing authorities. While the homelessness provisions are intended to assist those individuals who are or may become homeless, there is a wider public dimension to the problem of homelessness. Secondly, although, as in the present case an authority may have to resolve disputes, factual issues, it's factual findings will only be staging posts on the way to much broader judgments which the authority has made in deciding whether it owes the full housing duty to an applicant under Section 193(1), the authority has to be satisfied of 3 matters and not satisfied of another. Under 1937(b), the authority ceases to be subject full housing duty if it is satisfied that the accommodation offered to the applicant was suitable for the applicant and that it was reasonable for him to accept it. Thus, it is the authorities' judgement which matters, and it is unlikely to be a simple factual decision.  Court: Yes. Council: And then thirdly, there's a reference to the review regulations, and over the page of Paragraph 10. It referenced the question of contracting out, whether that be desirable or not, and in paragraph 11 in relation to the requirements of Article 6(1) are supplied to the review by a court that administrative decision made by a body not closed with the independence and impartiality required of Judicial Tribunal. The Strasbourg jurisprudence, as in relation to civil rights, has shown a degree of flexibility in its search for just and workman like submission solutions and then certain recent authorities of particular importance, including Byran in the UK, and Kingsley in the UK amongst others. None of these cases is indistinguishable from the present, but taken together, they provide compelling support the conclusion that in a context such as this, the absence of a full fact finding jurisdiction in the tribunal, which appeal lies for an administrative decision making body, does not disqualify that tribunal for the purpose of Article 6(1). This is a conclusion which I accept more readily because it gives effect to a procedure laid down by Parliament, which should properly operated, ensure fair treatment that such as Runa Begum Then there is the speech of Lord Hoffmann, and I can perhaps pick that up at paragraph 27 on page 445.
1	p1,00:35:40.950,00:38:10.150,spk_1,	True	Court: Well, that takes us into the regulations, does it? Counsel: Yes, because the regulations provide a fairly limited form of review. Its part three of the regulations page three. Court: Which Tab? Counsel: Tab eight, My Lord. Court: Yep. The last tab in the same bundle, Um, and on page 3 of the extra print out is part 3 of the regulations that relate to homelessness. Regulation 6. request for a review and notification of review procedure request for a review under Section 202 should be made to the authority. There's no complication here as to which authority and then sub 2 to accept where a case falls within regulation 7, which isn't relevant for our purposes. The authority for whom a request for a review has been made shall notify the applicant that he or someone acting on his behalf may make representations in writing to the authority in connection with the review. So that's the limit of it at the rate at that stage, namely to make representations and to do so in writing. But then Regulation 8 procedure on a review. The reviewer shall, um, uh, consider any representations made under Regulation 6 and any representations made under paragraph 2. Paragraph 2 deals with the situation of the reviewer considers the deficiency or irregularity in the original decision or in the manner in which it was may, but is minded nonetheless to make a decision, which is against the interests of the applicant on one or more issues. If that is so, then the reviewers shall notify the applicant that the reviewer is so minded. And the reasons why and that the applicant or someone acting on his behalf may make representations to the reviewer orally or in writing or both orally and in writing. So it is still a matter of representations only, but in and only in the subsection two situation at least the representations maybe oral as well as or in stead of and in writing.
1	p1,00:16:49.040,00:21:08.340,spk_1,	False	
1	p3,00:39:15.630,00:40:59.390,spk_4,	True	Court: In a sense, what everybody saw was that if Article six applied and if Article 6 required fact finding powers in the independent and impartial tribunal according to law, Uh, well, then the issue is can one apply section 204 In that way? That's what everybody foresaw. And that is, in a sense, the difference between this situation and the Croydon situation. In the Croydon situation, there was no statutory right of appeal. No process at all. So the only one would have to be by judicial review, which, if required, can be adapted to whatever procedure is appropriate for to determine what it has to determine. In this, we've got a statutory provision that says Question of law, which is why you're saying the only answer is to declare Section 24 incompatible, and then the government can go away and think out whether it wants to set up a specialist tribunal to deal with these things. Some sensible system, rather than clogging up the court or whatever. Um, whereas everybody else is saying, Oh, no, we can in somewhere rather read Section 24 to enable the county court to do what the county court has to do, just as, one did in certain other contexts. We don't have to get into whether this is a precedent fact or not. We don't have to get into all of that. We can just look at Section 4. That is the difference between Croydon and this situation. There is no Section 204.
1	p3,02:09:39.430,02:12:24.970,spk_2,	True	Counsel: No. The point is, all that has to be done is to secure accommodation. It doesn't say the form of the accommodation. It doesn't say the tenure of the accommodation. It doesn't say the location of the accommodation. All those are matters of judgement for the local authority and in my submission that is in very stark contrast to housing benefit in Sofio or to the disability benefit in Veneto. which are simply arithmetical calculations on the financial benefit that accrues once you've got your entitlement. Then, the decision makers simply tops up the elements. And that's in total contrast, in my submission, to the nature of the duty and how it's discharged in section 193(2) and then the third contrast, which again, in my submission, is very great to any social security scheme is the way the duty can be discharged in 193(5) and 7(5). The local housing authority shall cease to be subject to the duty under this section. If the applicant, having been informed by the authority of the possible consequences of refusal, and of his right to review to request a review, refuses an offer of accommodation which the authority are satisfied is suitable for him and the authority notify him that they regard themselves as having discharged that duty under this section and then seven. The local housing authority should also cease to be subject to a duty under this section if the applicant, having been informed of the possible consequence of refusal and of his right to review of the suitability of the accommodation, refuses a final offer of accommodation under part six. So, my lords, under this scheme, the right is lost. Yeah, if the view is taken that there has been an offer of accommodation which was suitable for him, and that necessarily involves a huge element of judgement discretion. However, you want to put it as to whether a suitable offer was made. There is no equivalent to that in housing benefit. For example, you can only lose your housing benefit if you cease to be entitled because you no longer meet the hard edged criteria, part 7 is completely different.
1	p1,01:30:26.970,01:34:30.950,spk_1,	False	
1	p2,01:29:38.890,01:30:43.070,spk_4,	True	Court: This was all done before the Human Rights Act? Yep. We had a situation, didn't we? In which we got a standard sort of administrative procedure, go along to your local authority, you say I'm homeless, please put me up, local authority makes various decisions by an officer. It's very common in that sort of agency situation to have a review procedure, benefits had that throughout for the purpose of correcting errors, basically. Nothing to do with independence, because, as you rightly pointed out, they were both equally lacking in independence, as such. That doesn't mean to say they lacked impartiality, but they might have lacked independence. Of course, like any other administrative decision, they're subject to judicial review. There was, correct me if I'm wrong, Mr Arden, but there was a stage at which it was argued that the right to be housed as a homeless person actually gave rise to a right in private law. Because it was susceptible to an action for breach of statutory duty, if you were not housed. 
1	p2,00:35:26.640,00:37:04.380,spk_0,	True	Counsel: But it's an expertise issue in two senses. First of all, the question of whether or not something is an expertise issue or not, looked at from the perspective of the judge Shoreditch in the County Court, is that yes, suitability is an expertise issue because the House of Lords in Runa Begum has said that suitability is an issue of that kind. But secondly, it is indeed an expertise issue because the person who is judging whether or not it has been reasonable to refuse an offer or, to put it another way, whether the accommodation is suitable or not, is taking account not only of the particular circumstances of the particular family, but also, in that respect, of the general housing situation in the neighbourhood. What resources are available? What other claims are there by other families made on it? The size of the waiting list? How many other homeless families there are? How many properties there are that are not in tower blocks and all that, which may not be expertise, quite the right word, but it is certainly expert knowledge which the housing officer will have and which even an experienced County Court judge will not have, save anecdotally from previous cases that they tried, it was not the first one.
2	p4,01:11:00.870,01:13:50.430,spk_2,	True	Counsel: The fact that the duty may be discharged in different ways, provided always that it is discharged, that does not detract from the right and you do not need a judgement in your favour in order to have achieved the right. A right pursuant to statute is as much a civil right as a right pursuant to a judgement. If statutory rights exist, they do so whether or not a court has declared that they exist, or if they've been denied, a mandatory order has been made with respect to them. A court order is not necessary in order for civil rights to crystallise. And, were the position otherwise, it would be somewhat fortuitous and arbitrary. And the identification of a particular property is not an ingredient of the existence of the right. The right to have accommodation provided or secure, for one is itself a discreet right. It's not emasculated as such on account of separate questions that may arise in relation either to the performance of the duty or to the cessation of the duty and the Part 7, Section 193, Subsection 2 right indeed contrasts in that respect with the non-rights under part 6 of the same act. And the Part 7 Housing Act homelessness scheme is, moreover, similar to, rather than different from, cash benefits in having evaluative elements. Of course, if contrary to our submissions, one is looking at the scheme as a whole, then one can indeed point to evaluative elements in the homelessness scheme. But so, too, the housing benefit and other cash benefit schemes contain evaluative elements. By way of example only, housing benefit evaluation includes, considering whether there is a sham arrangement, whether there has been a deliberate deprivation of capital, and evaluation which compares rather with intentionality in the homeless scheme. And I think the one bundle the court hasn't looked at so far is Volume 2, which is devoted entirely to the housing benefit regulations, I think it's in fact, the current regulations.
2	p3,00:11:39.490,00:13:14.560,spk_0,	True	Counsel: Section 36. And the opinion of affected just refers to the proposition that the distinction between the civil rights, private, and public law has long been abandoned. The concept extended, but with that extension has gone some modification of what article 6 requires and at 44 to 45. Reluctant to accept, Article 6 requires the judicialization of claims to welfare services of this kind. Unlike the arguments based on statutory construction and jurisdictional fact, Mr Howell's argument cannot sensibly distinguish between determination of age and other criteria. Every decision about the provision of welfare services has resource implications for public authority. Public authorities exist to serve the public by reducing, raising and spending public money the officers make. The decisions cannot be regarded as impartial, and the problem cannot be cured by the ordinary processes of judicial review. Based upon the usual criteria of legality, fairness, reasonableness or rationality, tribunals will have to be set up to determine the merits of claims to children’s services and so on. Many more resources we might have spent on the services will be diverted. Conclusion, if not difficult, if not impossible, to reconcile with Rina Begum.
2	p1,01:58:57.580,02:00:41.530,spk_1,	False	
2	p3,02:19:51.610,02:20:46.720,spk_2,	True	Counsel: In my submission, if Article six is engaged here, in other words, if it is a civil right, then it is absolutely on the borderline or on the periphery of what is a civil right. And that gives clear indications of the approach that should be taken to whether or not there's a breach of Article six, in other words, to whether or not there is a requirement for a full fact finding appeal mechanism and your lordships have already seen the references in Begum. If I just refer to the paragraphs Lord Bingham made this point at paragraph five and Lord Hoffman at paragraph 34. And as we've seen a moment ago, my Lord Hope, Lady Hale made the same point in Croydon.
2	p3,01:02:22.500,01:05:16.650,spk_2,	True	Counsel: If you go to the top of page 456, in paragraph 67, the whole scheme is shot through with discretions, in which either the council's duty is dependent upon being satisfied of some state of affairs or can be discharged in various ways of its own choosing. By contrast, in Manito, the court said that the management committee of the Local Public Health Service, after verifying that the applicant satisfied the conditions for entitlement to the allowance, should simply have made an arithmetical calculation of the quantum. So, the discretionary elements in Part 7 were, in Lord Hoffman's view, extremely important. And it it's important to recognise the discretionary elements on a whole series of the stages in the Part seven decision making process. And then, in 69, in about the sixth Line, he makes the same point as Lord Bingham. That to accept this case, a part 7 claim, as being a civil right would be to go further than Strasburg has gone. And then in 70 he says he's not going to decide it. Then, looking briefly at the other members of the Judicial Committee, My Lord, Lord Hope at Page 73 agreed with Lord Bingham and Lord Hoffmann. Lord Millett also addressed civil rights in some detail, and the key concluding paragraphs are 90 onwards, where he deals with Silesian, Minuto, and Felder Burger. And at 91 he says the present case undoubtedly goes further. Still, it has four features which take it beyond the existing law. It's benefiting kind. It involves priority between competing claimants for a finite amount of housing stock. Three. The Housing Authority has a discretion as to the manner in which it discharges its duty. And four ultimately, the question for determination calls for an exercise of judgement. And then 92, he analyses those and then, at the end, he says, Rana Begum cannot be said to be claiming an individual economic right flowing from specific rules laid down in a statute. He then, to be fair, says in 9(4). But he's persuaded by these considerations are extending the scope of Article 6(1) is a desirable end, but needs to go hand in hand with moderating the requirements in the interests of administration, where administrative decisions are involved and then says in the unsettled light of the case law, content to assume without deciding civil right.
2	p1,01:23:56.180,01:25:48.150,spk_1,	True	Court: Yeah, just refer briefly, if I may, return to 27 but that's really on the point of Independent tribunal. So it is paragraph 28. I returned to the other two issue in dispute, and then refers to how they may relate to each other, referring to a dissenting opinion in Feldbrugge. Then, in paragraph 29 the Strasbourg court has been left to develop the law. It's done so in two ways. First, it's been concerned to ensure that State parties do not exploit the gap left in Article 6 by changing their laws so as to convert a question which would ordinarily be regarded as appropriate in the civil adjudication into an administrative decision outside the reach of the article. It has done this by treating civil rights and obligations as an autonomous concept not dependent upon the domestic law, classification, right, or obligation which the citizens should have access to a court to determine, referring to Goudie in paragraph 30. The second development has been the doctrine, starting with Ringeisen in Austria in 1971, by which the Strasbourg court has extended Article 6 to cover a wide range of administrative decision making on the ground that the decision determines or decisively affects rights or obligations in private law. In a reference to Alconbury and then more recently, the scope of Article 6 has also been extended to public law rights, such as entitlement to Social Security or Welfare Benefit, and the publicly funded statutory schemes on the ground that they closely resemble rights in private law, referring to Salesi v Italy.
2	p2,00:43:44.500,00:44:28.610,spk_2,	True	Counsel: Lords, my Lady, the first point to make is that we make no submissions on issue one in the Court of Appeal. None made on behalf of the authority at all. We support the government's position in the sense that we do not -- we do doubt that our administration of the dispersal of various forms of benefit equivalates to determining civil rights, at least in a traditional understanding of civil rights and local authorities have been tackling issues like homelessness for decades, if not centuries. But really, it seems to us it's not really an authorities business for interest to be engaged in denying rights.
2	p3,00:08:52.240,00:10:10.350,spk_0,	False	
2	p3,01:56:15.510,01:59:23.660,spk_2,	False	
2	p1,01:07:21.180,01:09:13.480,spk_1,	False	
2	p1,01:14:17.210,01:17:46.550,spk_1,	True	Counsel: My Lord, fundamental for present purposes is the materiality of the distinction between on the one hand an administrative decision, which require the exercise by experts as a policy, banks discretion, not the present cases and on the other hand, decisions which as here turn on issues of simple primary fact and no more in the former category. Of course, judicial review or appeal on law only as that concept is conventionally understood will suffice. But not in the latter category. And my Lord, we submit that the decision of the House of Lords in Runa Begum comes within the former category, concerned as it was with suitability of accommodation. My Lord, Runa Begum is in volume 4 of the authorities, at tab 20. The decision was in early 2003. Okay. Yes, my Lord's first at page 438 of the appeal cases report for Runa Begum, paragraph to the parties were agreed that the appeal raised 3 questions which they express in this way was the review officer's decision on protection to to a determination of civil rights within the meaning of Article 61. If so, did she constitute an independent, impartial tribunal for the purposes of that article? If not, the county court on appeal under section 204 possess full jurisdiction so as to guarantee compliance with Article 6(1). And the second of these questions is answered in paragraph three, not independent. That's an integral feature of the scheme. Paragraph 4, one other question inherent in the first question also lends itself to a summary answer. Whether for the purposes of domestic law, Runa Begum enjoyed anything properly recognised as a right, the authorities suggested. No I cannot accept this. Section 193(2) imposed a duty on the authority to secure that accommodation was available for her occupation. This was a duty owed to an enforceable by her, related to a matter of acute concern to her, although Section 26 permitted the authority to performance duty in one of several ways. And although performance calls for the exercise of judgement by the authorities, I think it plain that the authorities duty gave rise to a pluralative in Runa Begum , even though this was not a private law rights enforceable by injunction and damages. The first question differently expressed is whether Runa Begum's right recognised in domestic law is also a civil right with the autonomous right within the meaning of article 6.
2	p1,00:39:22.620,00:43:18.130,spk_1,	True	Counsel: Secondly, Section 193 subsection 2 of the Housing Act confers such a right. Again, not an issue. Thirdly, and again not an issue, that right continues until it ceases by virtue of any of the following provisions of Section 193. And fourthly, we submit this is where one does enter into controversy. We submit that the decision ultimately by the review officer, that the right had ceased with the determination of a civil right for article 6 purposes and that's the nub of the matter for the purposes of the first issue. My Lord's and my Lady, it is well established and not in dispute that is generally sufficient, in order to constitute a civil right for article 6 purposes for there to be an individual economic right flowing from specific rules laid down in a statute. So the 6 necessary, and we say sufficient, components of the civil right. First of all, that there is a right. Secondly, that the right is an economic right. Thirdly, that the economic right is an individual right. Fourthly, that the right flows from rules. Fifthly, that those are specific rules. And sixthly, that there are rules laid down in the statute. In our case, shortly stated as we submit that each of those components is manifestly fully satisfied. That looking at the question, whether there is an individual economic right flowing from specific rules laid down in a statute was established as being the appropriate test by the Strasbourg court in cases such as Salesi and Italy and Mennitto and Italy. Cases involving non contributory social welfare benefits as do the present cases and that principle, we say, applies here that the right to accommodation is an individual right as much as any cash benefit. It's an economic right as much as any cash benefit. It flows from specific rules in part 7 of the Housing Act. And we submit the fact that part 7 of the Housing Act may be regarded as part of a scheme of social welfare provision does not affect the salacious classification. Again, it's clearly established by a series of Strasbourg decisions and is not in dispute that the right to a social Security or welfare benefit is, not withstanding its public nature, well capable of being a civil right.
2	p1,01:10:09.430,01:13:18.070,spk_1,	False	
2	p1,00:26:01.500,00:27:03.020,spk_1,	False	
