session,start,end,speaker,text
p1,00:11:46.910,00:11:58.640,spk_1,"At that stage, it would be the orders resolving the care proceedings. The care proceedings come to an end, but they can be resolved by making residents orders and contact orders."
p1,00:12:00.140,00:12:04.060,spk_0,"Court has the power to make any Section 8 order in any family procedures, including care proceedings --"
p1,00:12:04.060,00:12:05.980,spk_2,"When does the father, then, apply for permission?"
p1,00:12:06.130,00:12:08.000,spk_0,He did. He then applied for --
p1,00:12:08.230,00:12:09.500,spk_2,That's not Section 8 either.
p1,00:12:12.640,00:12:13.700,spk_1,
p1,00:12:13.710,00:12:14.090,spk_0,
p1,00:12:14.100,00:12:18.550,spk_1,"[Laughs]. That's a Section 13, but it's a contentious matter."
p1,00:12:19.140,00:12:25.700,spk_3,"On your case, this is an article 12(3) cases not an article 12 (1) case."
p1,00:12:25.700,00:12:27.000,spk_0,Right.
p1,00:12:27.000,00:12:32.260,spk_3,"On your case, when did the article 12 (3) proceedings begin?"
p1,00:12:33.640,00:12:41.260,spk_0,"Well, My Lord, they began the first Art --"
p1,00:12:45.740,00:12:46.440,spk_3,"well, they"
p1,00:12:46.440,00:12:51.360,spk_0,can't have begun by definition before Brussels II revised came into force.
p1,00:12:51.940,00:12:52.560,spk_3,And when was that?
p1,00:12:53.440,00:13:03.620,spk_0,2005. [Crosstalk] 1st March 2005. Can I --
p1,00:13:03.630,00:13:08.110,spk_1,What's the date of the father's application for permission to remove the Section 13?
p1,00:13:08.110,00:13:24.910,spk_0,"It was a date of early 2004. In the mid 2004. I'll check that, and it came -- I think it was four months after, six months after or so --"
p1,00:13:25.950,00:13:28.930,spk_2,"The order was made in September 2004, wasn't it?"
p1,00:13:28.930,00:13:57.750,spk_0,"So it was -- I will check that. At that stage, of course, process to revise not yet in force. And the order made by Mr Justice Headley is at Tab 25 in Appendix 2. And if I may know -- if I may I turn to that in Appendix 2."
p1,00:13:58.740,00:13:59.060,spk_1,
p1,00:14:02.040,00:14:06.750,spk_2,"Yes, I see. Leave to remove the child from United Kingdom permanently."
p1,00:14:07.440,00:14:48.780,spk_0,"Yeah. And the order. The order to note about contact is in the interim, before the child being removed weekly, supervised visiting contact and telephone contact. And such further other supervised visits may be agreed between the parties. Now the child went to Pakistan and to anticipate an issue which is raised on the"
p1,00:14:48.790,00:14:49.540,spk_2,papers
p1,00:14:50.040,00:15:16.460,spk_0,"in circumstances, I'll come on to the moment. It's the agreed position of the parties, namely the parents and the guardian that Q is now habitually resident in Pakistan. Whichever test"
p1,00:15:16.840,00:15:17.260,spk_1,
p1,00:15:17.940,00:16:35.560,spk_0,"is applied here. [Pause]. Since that date, he has lived in Pakistan, living with extended family, going to school in Pakistan. He has returned to this country on a number of occasions for contact with his mother. She's had some contact in Pakistan as well. But his home is in Pakistan. Now, the first application, and I'm now coming, I think, to the point raised by Lord Clarke. The first application made by the mother after that was on the 31st of October 2007. She was then acting in person, and it's right that the, that point should be borne in mind, as was the father at that stage and the order, the application that she made is, as one would expect of a litigant in person, I hope you forgive me, I don't intend to demean her by that phrase, it is not, perhaps in the couch from the terms which we would expect if a lawyer were involved. So if you look at in this appendix, part two Tab 27 you see the application that she made."
p1,00:16:45.740,00:16:46.000,spk_3,Is
p1,00:16:46.000,00:16:50.960,spk_2,the case number in that the number of existing proceedings or is it a new number?
p1,00:16:52.240,00:17:27.600,spk_0,"That's -- what Your Lordship will see, that it's that I think that it's FD07, which would be a new number. It looks as though FD04 has been crossed out which I apprehend was the number of the previous application for permission to remove. It was? So she looks as though she filed it as a continue -- she filed it with the number purporting to be a continuation of existing proceedings that someone either she on advice or the courts changed the number."
p1,00:17:27.610,00:17:28.740,spk_2,What's the proper practise?
p1,00:17:29.140,00:17:59.260,spk_0,"Well, the view eventually reached by Judge Barnett and which we accept is right -- accept as right, is that there was no continuing order for contact after the 2004 proceedings came to an end and that the proper the proper course was a fresh application. So in answer to my Lord Clarke question,"
p1,00:17:59.950,00:18:00.100,spk_3,the
p1,00:18:00.100,00:18:12.360,spk_0,"first application for a Section 8 order which comes within the ambit, of course I'm looking retrospectively now comes in the ambit of Brussels II revised is this application."
p1,00:18:13.730,00:18:15.440,spk_2,And this is a section eight application?
p1,00:18:15.730,00:18:36.380,spk_0,"It is, though, as I said, it's couched in terms, which are that of a litigant in person, not those used by, those are not terms that a lawyer would use. And the matter in paragraph four of the statement of facts we set out in summary what happened thereafter."
p1,00:18:36.390,00:18:37.860,spk_3,And who are the parties to it?
p1,00:18:38.370,00:18:41.360,spk_0,The parties to it are the mother and father.
p1,00:18:41.940,00:18:42.870,spk_3,Not the child?
p1,00:18:42.920,00:19:13.350,spk_0,"Not at that stage, as my Lord may recall in private law proceedings, private children's law proceeding a child is not automatically a party. They are not so called specified proceedings under the Children Act in which a child is automatically a party. But there is a power in the court to make the child of party and appoint a guardian to represent the child. It is a discretionary power to do that."
p1,00:19:13.350,00:19:14.700,spk_2,Is that in the act?
p1,00:19:14.760,00:19:15.410,spk_0,Yes.
p1,00:19:15.420,00:19:17.160,spk_2,You have the section number to mind?
p1,00:19:18.040,00:19:24.000,spk_0,"I don't. Off the top of my head, 41 is the Section which specifies the proceedings."
p1,00:19:24.000,00:19:24.550,spk_1,I know.
p1,00:19:25.040,00:19:25.850,spk_0,Section 9.
p1,00:19:26.740,00:19:27.080,spk_1,
p1,00:19:27.770,00:19:41.620,spk_0,"We'll check that. So the -- we'll see the child is joined later on in the story. The matter comes first before the court, the 20 --"
p1,00:19:41.620,00:20:03.140,spk_3,"So the answer to my question on your case, when you say that these proceedings were first commenced, the relevant proceedings were commenced in 07, the one we were just looking at 27. And on your case, when was the court first -- when was the court seized first, for the purposes of article 12 (3)?"
p1,00:20:03.150,00:20:06.750,spk_0,The court was first seized when [crosstalk]
p1,00:20:09.240,00:20:10.200,spk_2,
p1,00:20:10.940,00:20:15.260,spk_0,[pause] on the issue of in an English jurisdiction when those proceedings are issued.
p1,00:20:15.640,00:20:26.800,spk_3,"So on your case, then under article 12 (3), when do you say the court was first seized? I appreciate this may be an issue about whether it is the first seizure. That's the expression."
p1,00:20:29.280,00:20:31.450,spk_2,31st of October.
p1,00:20:31.450,00:20:32.940,spk_1,You would say the 31st of October?
p1,00:20:32.940,00:20:33.640,spk_0,2007.
p1,00:20:36.640,00:20:40.560,spk_3,And the child was not a party to those proceedings at that moment?
p1,00:20:42.840,00:21:28.360,spk_0,"That's right. Briefly, the hearings that took place, there was a hearing on the 5th of November. Both parties attended at matter adjourned. And then, on the 12th of December, 2007, both parties attended again in person for a conciliation hearing at which, after which the Deputy District Judge Crowther made an order. And that is at 30 in the same appendix two. So this is an agreed order as to contact and you, the court will see sets out in some detail"
p1,00:21:29.340,00:21:29.670,spk_1,
p1,00:21:30.640,00:21:35.050,spk_0,what is to happen [crosstalk].
p1,00:21:37.440,00:21:40.020,spk_2,
p1,00:21:40.020,00:22:11.800,spk_0,"I think it is actually -- it says as amended and attached hereto. I would expect that there will be another page somewhere. But at any rate, the basis of the group of the order agreed is set out in the body on that page."
p1,00:22:11.810,00:22:13.280,spk_3,So there should be another document?
p1,00:22:13.280,00:22:22.400,spk_0,"I think there is. I think there is another document. We'll check, we'll check. But the substance of the order is as set out at the bottom of that page."
p1,00:22:22.400,00:22:24.110,spk_3,And this is an agreement between the parents?
p1,00:22:24.180,00:22:26.150,spk_0,It is. And the body of the court order.
p1,00:22:26.150,00:22:27.800,spk_3,No agreement on behalf of the child?
p1,00:22:28.740,00:22:29.960,spk_0,No. Child not a party at that point.
p1,00:22:32.840,00:22:44.500,spk_1,We should make it clear that it's extremely unusual for children to be separately represented in section 8 proceedings. So there's nothing unusual about doing things in this way.
p1,00:22:45.060,00:22:47.850,spk_3,"I quite follow that, I just wanted us to fit it in somehow."
p1,00:22:48.500,00:23:05.340,spk_0,"Now -- then the mother further application still acting in person, which is the next page, tab 31 on the 15th of April 2008"
p1,00:23:05.340,00:23:05.770,spk_2,
p1,00:23:07.240,00:23:51.420,spk_0,"and as you will see, what she is seeking to do is to quote, enforce and vary contact order to ensure Q is in UK to facilitate contact and explore/ order a supervised assessment with a local authority as per attached. I don't want to go through to go too much of the detail of this unless the court wishes to do so. The important point is that this is an application to effectively to enforce and vary the order that she got in December by agreement. That comes before district a district judge to then go to His Honour Judge Turner."
p1,00:23:51.420,00:23:52.950,spk_3,Do we have as per attached?
p1,00:23:55.340,00:24:11.790,spk_0,"Yeah I don't know that we do. And I'm sorry. I will see if we can get hold of that. It's 32, sorry."
p1,00:24:11.790,00:24:13.110,spk_1,The supplemental information.
p1,00:24:13.620,00:24:15.900,spk_0,The C1A is it. It changes [crosstalk].
p1,00:24:19.840,00:24:20.350,spk_1,
p1,00:24:21.340,00:25:27.460,spk_0,"And then the details of the assessment that she was talking about is in the title page at the last page on C on page 32. So it comes before the judge Turner. Father didn't attend and then a hearing and eventually ends up before Mr Justice Headley again on the 16th and 17th of June, 2008. And this now, this doctrine in bundle part one of the appendix at tab 7 and 8 for the smaller appendix. The party was still in person. And the order made by this is the smaller appendix. Might have been the one --"
p1,00:25:30.840,00:25:32.620,spk_2,"Yes, it's a very thin of comparative."
p1,00:25:36.040,00:25:38.260,spk_1,It will also be at the back of the core volume.
p1,00:25:41.540,00:25:42.460,spk_0,Yeah.
p1,00:25:44.040,00:25:46.270,spk_1,
p1,00:25:48.340,00:26:26.670,spk_0,"Tab 7 is the order on made by Mr Justice Headley. And the first order he makes is that he appoints a guardian for the child. Doesn't want to make an order joining the child as a party that makes -- but appoints a guardian. In the appendix, what was the date of the order? Don't worry. The 17th of June. Our papers I also organised differently."
p1,00:26:27.740,00:26:31.220,spk_2,Should be at the back of the core volume. Doesn't have tab numbers.
p1,00:26:31.940,00:26:39.680,spk_0,"Sorry, my Lord. 17th of June 2008."
p1,00:26:41.440,00:26:44.590,spk_3,"Well, there's an order at 7.37."
p1,00:26:44.600,00:26:47.610,spk_2,I think it's 7.39. I think it's the right one.
p1,00:26:48.540,00:26:49.170,spk_0,And then
p1,00:26:50.040,00:26:50.480,spk_1,
p1,00:26:50.040,00:26:50.480,spk_1,And then the judgment of Mr Justice Headley is --
p1,00:26:54.150,00:27:05.370,spk_1,Just a moment. You pointed out that the order appoints a guardian --
p1,00:27:05.410,00:27:06.160,spk_0,Yes.
p1,00:27:07.140,00:27:25.480,spk_1,"But doesn't join the child as a party? Well, my recollection is that it's possible to do that. That it is possible to appoint a guardian for the child in family proceedings without making the child the party. But we need to check that."
p1,00:27:25.490,00:27:25.960,spk_0,We do.
p1,00:27:26.440,00:27:32.170,spk_1,Bearing in mind the technicalities we're involved in in these proceedings.
p1,00:27:34.820,00:33:51.980,spk_0,"And then the order, to just go on to the order. The order requires the father to bring the child to the jurisdiction. For contact, the following year, this June, June for 8 weeks, June, July 2009 and provides the mother to have reasonable contact with the child either as agreed or as ordered by the court with reasonable telephone contact with a child in Pakistan and the mother is at liberty to visiting and contact the child in Pakistan. The father, having assured the court that she will be safe with his family and the judgement hopefully, in my hope, is immediately behind that, my tab eight in appendix part one. I don't know what tab number it is in court bundle. The next document is that Mr Justice Headley's judgment. Now, much of this judgment is deals with issues that arose because the judge was here in person and again, I don't propose to go through it in full unless the court wishes me to do so. But he recites the history, some of the evidence he'd heard he got the -- he asked the senior CAFCASS officer in the High Court Mr Miller, to attend to help see the parties and discuss matters. He recites what Mr Miller said to him. Paragraph 17 in the judgment and then paragraph 19 he says, I have no doubt that the court ought to give further consideration as to how this case is to be managed in the long term. It being incredibly obvious to me and not the party that trying to deal with the kind of time scale attempted this time around in such a court case merely underlines the difficulties that the court is inevitably confronted with. It is also my intention to crystallise out a statement of aspiration in paragraph five of the order the 12th December 2007 by directing the attendance of K, child in this jurisdiction in 2000 and nine on the basis that is apparently un contentious between the parties. And he may not be just a holiday but returned in case, in which case the court in every needs to be involved because they would be close to the future of contact can be considered. The mothers receive an assurance from the London borough of Newham they would undertake an assessment of their capacity to have unsupervised contact, which must be her first aspiration. If that is granted, where it will lead is, of course, a matter that stretches sufficiently far in the future to be very unwise for this court to make any comment about now. And that is an assessment to which, of course you must be entitled and is in a sense, which is of course futile without the presence of the child, or at least it could be started. But it cannot be completed without the presence of the stuff -- of the child. So those are matters about which I have no doubt which I will do course reduced in due course, reduce into order form that there needs the issue about this summer I contact in summer 2008, upon which, as upon many issues, the parties remained hopelessly divided. The judge recites parties arguments Paragraph 24, 25, 26. Now I do not, for one moment underestimate the importance of this matter to the perils. On the face of it, the mother makes a perfectly reasonable application. On the face of it, the father raises not unreasonable objections to visit taking place this summer. One simply has to recognise that this is so, one also has to acknowledge that is generally desirable strongly in the interests of a child to maintain a proper relationship with both his parents, both of whom, of course, at this stage live in the United Kingdom, which he does not. And so one recognises that in the ordinary circumstances, it is perfectly reasonable that matters should take place as contemplated. There's nothing ordinary about this case at all. The relationships are vindictive, the willingness to discuss is wholly absent nobody's able to speak without making any allegations against each other, and the whole thing is hopelessly fraught. That of course immediately to ask myself, What on earth is that I'm bringing this child into if I were to require to return? And I fear that what happened last time he was here and there was an issue about what happened to him, which I won't go into whichever account one chooses to look at, whether the mother or father does nothing but add to the concerns, then he makes further comments about the parents. And then he goes on Paragraph 29. I have, of course, no power, whatever to compel anyone in Pakistan to do anything. The only power I have is to compel the mother or the father by reason of their being parents and therefore subject to the jurisdiction of the court. No one else is because, of course, the child is entirely lawfully in Pakistan. And indeed it is unusual that the court should be retaining jurisdiction in this case because, of course, the child is habitually resident in Pakistan and were this a European case the court would be positively deprived of jurisdiction by the structure of European parenting law, but it is not, and the court undoubtedly does have jurisdiction because both parties have not only submitted to the jurisdiction but have actually invoked it on a number of occasions. And so the question of jurisdiction of itself does not present a problem in this case, though, of course, the question of enforcement of orders might. I've considered the implications of that paragraph on a number of occasions of recent months, and were I to remove the two references to European, then there will be no difficulty. We'll come back onto the -- come back to the interpretation, if I may, a little later. But the point I want to emphasise is that the learned judge relied in his recent conclusion, the court undoubtedly does have jurisdiction on the fact the parties have not only submitted to the jurisdiction, but had actually invoked it on a number of occasions."
p1,00:33:51.980,00:33:52.770,spk_3,The parents?
p1,00:33:53.130,00:34:34.550,spk_0,"The parents. Who were then, of course, up to the moment he made the order, the parties. Now that, and he then goes on two make to decide that it's impractical for the child to be brought to the country in 2008. Father agreed between the child in 2009 didn't agree in 2008. Mr Justice Hedley ruled that it was impractical for him to make an order at that date a 20th of June for that to happen."
p1,00:34:35.940,00:34:37.879,spk_3,He then directed as he said in paragraph [crosstalk].
p1,00:34:40.600,00:34:41.500,spk_2,
p1,00:34:41.500,00:34:43.490,spk_1,"He does. He says that the charge had become a party, even though it's not in the"
p1,00:34:43.490,00:34:44.060,spk_0,order.
p1,00:34:45.139,00:34:48.750,spk_2,So this is the stage at which the child becomes a party?
p1,00:34:49.240,00:34:50.600,spk_0,"Yes, doesn't say on the order."
p1,00:34:50.600,00:34:54.800,spk_2,But still we can see it in the reasons. And then
p1,00:34:56.040,00:34:57.460,spk_0,he explains --
p1,00:34:57.460,00:35:03.930,spk_3,"That's right is it? It is the order, is it? Maybe it doesn't really matter, actually."
p1,00:35:03.970,00:35:04.550,spk_0,But
p1,00:35:04.940,00:35:07.160,spk_3,been quite a lot of argument about just exactly when --
p1,00:35:07.540,00:35:08.050,spk_1,
p1,00:35:08.440,00:35:09.940,spk_3,the purpose of seizing.
p1,00:35:10.490,00:35:13.170,spk_2,"It's a direction that's good enough, is it?"
p1,00:35:15.140,00:35:29.120,spk_0,"For my part or we have acted on the basis of child has from this point been a party. It doesn't say so in the order. What distinction would there be represented by a guardian, but not a party?"
p1,00:35:29.130,00:35:48.710,spk_1,"When I asked the question, because my recollection is that the law does provide for that. But given that this is what Justice Headley said in his judgment, I suspect that if anybody applied for the order to be amended under the slip rule, it would be done."
p1,00:35:48.720,00:35:54.710,spk_0,"I will, for my own peace of mind, if nothing else, check Your Ladyship. I'm always very anxious"
p1,00:35:54.710,00:35:55.760,spk_2,about disagreeing
p1,00:35:55.990,00:36:06.340,spk_0,"about the interpretation of Children Act for obvious reasons. I will check if it's right, a guardian can be appointed as Your Ladyship postulated without a child being a party."
p1,00:36:06.670,00:36:28.070,spk_2,"Well, I think the order of events and if I read this correctly, is that the garden was going to be appointed first. And then he says there upon the child, not right, the last line of Paragraph 31. And he should thereupon become a part of these proceedings. So you've got to have the guardian first. Does that make sense? That's what he seems to be saying."
p1,00:36:28.090,00:36:37.890,spk_0,"They're not -- if you forget the normal course of events, the guardian is only a pointed when -- for a party under a disability in guardian --"
p1,00:36:37.900,00:36:41.830,spk_2,"Yes, well, he's asking CAFCASS to appoint the guardian."
p1,00:36:42.430,00:37:01.460,spk_1,"But that's because CAFCASS actually supplies guardians. The logical order is to order that the child become a party and that the child then have a guardian who could be CAFCASS or could be from somebody else, and that's the logical order of doing it."
p1,00:37:02.480,00:37:10.790,spk_3,"Speaking for myself, it would be of assistance to look at Rule 95 of the family proceedings rules and, indeed, any other rule or statutory provisions which might bear on this section."
p1,00:37:10.800,00:37:12.080,spk_0,May I do that after?
p1,00:37:12.960,00:37:13.500,spk_3,"Yes, certainly."
p1,00:37:15.530,00:37:28.450,spk_0,"I don't propose to go through the rest of the judgment because actually, he just sets out what he's doing on the question of the order. So that was the order in June 2000 --"
p1,00:37:28.450,00:37:37.520,spk_3,So are these fresh proceedings now? Within the meaning of article -- on your case within the meaning of the --
p1,00:37:37.530,00:37:45.610,spk_0,"No, they're not. They're not proceedings. It's still -- the start date of the first date of the mother's first application."
p1,00:37:45.800,00:37:50.500,spk_2,"It still bears, for what it's worth, the same case numbers, as was on the mother's application."
p1,00:37:50.770,00:37:54.610,spk_0,"This is, Your Lordship will recall, that"
p1,00:37:54.620,00:37:55.240,spk_2,the
p1,00:37:55.250,00:37:55.750,spk_0,second
p1,00:37:56.530,00:37:57.850,spk_2,homemade application
p1,00:37:58.330,00:38:27.840,spk_0,"by the mother was to enforce and vary contact, plus other things. In other words, order made at the continuation hearing in front of District Judge Crowther in 2007. So it is a continuation of the proceedings that were started in 2007, as Lord Hope has reminded us. It has the same, bears the same number, and what happens thereafter"
p1,00:38:27.850,00:38:28.610,spk_3,is
p1,00:38:28.620,00:38:37.930,spk_0,"also a working out of what had happened-- of that order. So if I may,"
p1,00:38:37.940,00:38:38.830,spk_2,what
p1,00:38:38.830,00:38:52.440,spk_0,"happened thereafter briefly is that the mother went to Pakistan, had contact with a child in Pakistan for about three weeks in July 2008. For the record, that's the last time she's seen the child."
p1,00:38:54.820,00:39:13.180,spk_3,"But just to follow this as we go along, these are the proceedings began in 2007, which are the relevant proceedings under article 12 (3), is that right? Yes. And on your case are the only relevant parties to those proceedings the parents --"
p1,00:39:13.620,00:39:14.040,spk_0,Well --
p1,00:39:14.520,00:39:50.730,spk_3,"On the hypothesis that there's only one set of proceedings and that seized means first seized. The logic would be that they are. Another possibility is that they somehow become new proceedings when the child is joined, because otherwise it makes very little sense of the expression all the parties. But we'll come back to that. But your cases it's the 2007 proceedings. We're only concerned with Article 12 (3), not Article 12 (1), is that right? Yes. And that the only parties to the proceedings are the parents? So whether the child ever agreed anything is irrelevant is that right?"
p1,00:39:50.730,00:39:55.290,spk_0,"That is, jumping ahead, that is my case on unequivocal acceptance."
p1,00:39:55.720,00:39:57.210,spk_3,"Well, under Article 3?"
p1,00:39:57.590,00:39:58.550,spk_0,Article 12.
p1,00:40:00.390,00:40:05.740,spk_2,"It's the point of time is identified in 12 (3), and it's really your point is first seized."
