session,start,end,speaker,text
p1,00:23:58.340,00:25:04.270,spk_0,"this was a high level government project, and it involved not only senior members of the government but involved meetings with the prime minister. Dallah is a part of the Dallah group. And it's been involved in the formation of holy places in Saudi Arabia for over 80 years, providing services for pilgrims visiting Mecca and is the largest provider of such services in Saudi Arabia. An important piece of background information is that in the context of what happened here is that Dallah has for a number of years been one of the largest lenders doing business with the government of Pakistan. It's been an active provider of Islamic finance to the government for to the tune of some $365 million in the five years before the agreement, and it's therefore established a relationship with members of the government and the proposal was put forward. And you see that just for your note paragraphs 55 to 58 of Mr Nafis' witness statement."
p1,00:25:04.960,00:25:05.220,spk_2,So
p1,00:25:05.220,00:25:06.120,spk_3,what page is that?
p1,00:25:06.320,00:25:10.850,spk_0,That's a tab 10 bundle D.
p1,00:25:10.860,00:25:12.210,spk_1,Bundle D.
p1,00:25:10.860,00:25:12.210,spk_1,[Shuffling papers and moving bundles].
p1,00:25:10.860,00:25:12.210,spk_1,[Shuffling papers and moving bundles].
p1,00:25:15.820,00:25:17.070,spk_2,This is all in the agreed statement of facts.
p1,00:25:17.420,00:26:02.070,spk_0,"Yes, quite a lot of this is. But I want to emphasise these points because considerable criticism has been made against my clients in that we are a commercial entity, which, of course we are. We have come in. We should have known the risk. On the other hand, that could be two ways of looking at this. Here you have a government who has been doing business with my clients for many years, successfully, of which there's been no problems. My clients are entitled to rely upon them, and what happened here is after three months, they failed to re-promulgate the ordinance so that the contract disappears. My clients left without any remedy because it's accepted that by operation of law there's no remedy against the government. So can you"
p1,00:26:02.080,00:26:17.920,spk_1,"just help me? Was there any, of a matter of interest, any evidence about what would have been the position after the trust disappeared. If it had any assets, would have there been any way of enforcing a claim against the trust in that situation?"
p1,00:26:18.890,00:26:19.630,spk_0,Or against the assets?
p1,00:26:19.630,00:26:20.370,spk_1,Was there any evidence?
p1,00:26:22.890,00:27:24.410,spk_0,"There wasn't really any evidence. I think what would have happened with the assets is the assets were going to be held through one of my clients, Associated companies as the trustee bank. But there weren't any assets, of course, because it was two years hence. But from recollection, I'll be corrected if I'm wrong. I think there may have been a little bit of discussion, I think. I think if I recall, looking at the transcript over the weekend, there was some discussion about what would have happened. But in practice, nothing did happen. And it really, in a sense, is academic because it had a three, three month life. One might be able to argue Lord Mance's point if the promulgation had been much later. But in practice, it was inevitable that there would be no money because the source of the money was to come from the pilgrims and the pilgrims weren't going to be able to provide any money until there was some housing."
p1,00:27:24.420,00:27:43.470,spk_1,"Your problem really is not trust cease to exist. The problem is that didn't have any assets, even if it continued to exist and be re promulgated and simply said to you, Go away. We're not having any further part of this project. You would have been left with a claim against a shell without any assets."
p1,00:27:44.270,00:27:47.480,spk_0,"Well, not with respect if I'm right."
p1,00:27:47.490,00:28:02.520,spk_1,"Not, of course, if you're right that the governor Pakistan is behind. But you complained about the government of Pakistan's failure to re promulgate the trust. That seems to me not the real problem, necessarily."
p1,00:28:02.740,00:29:49.520,spk_0,"Well, except if they have not taken away our contractual partner. In other words, it was the government who prevented the contract continuing. They had not done so. Then we would have been able to continue with the contract, and thereby would have. Presumably they would have then been some assets against which to enforce it at a later date, there was a breach. But the point I was really making here was that this was although it was a commercial, there was also an undercurrent to assist the pilgrims. And if you've got Mr Naqvi statement, you will see that he deals with the plight of the Pakistan pilgrims in paragraph 6 and 7, and in summary, he comments that they tend to be poorer and odour have to wait until late in life and suffer great financial hardship, making the pilgrimage often being exploited by unruly Saudi landlords and packed into over priced accommodations. And the last sentence, he explains a lot in paragraph 7. As a result seemed to me there was potential for a scheme to be introduced in order to provide some form of assistance to the pilgrims from Pakistan. And if you go then to the first document that I will just take you to the very beginning of history, which is the letter of the 15th February 1995 which is page 1."
p1,00:29:52.750,00:29:53.770,spk_2,Of the same bundle?
p1,00:29:54.050,00:33:52.600,spk_0,"Of bundle C. It's used for just to see this because this is the start of the story and it's written to His Excellency Ministry for Hajj. We're taking the opportunity to write, too, about a very special situation has arisen in Saudi Arabia, which will prove to be an enormous benefit for the government and the people of Pakistan. He then goes on to say the king of Saudi Arabia and the custodian of the holy places has given the task of maintenance to the Dallah Albaraka group and due to this, we've been closely involved in the development and expansion of the holy cities. As part of this development, new regulations coming into effect, the group has been allowed to offer to selected Muslim governments housing complexes in Mecca and Medina for 55 year leases. As you maybe aware, the government of Pakistan rents housing in Mecca each year for the Hajj, and every year there's a problem. The acquisition of these sites will eliminate this problem for a period of 55 years would also result in considerable cost savings for the government of Pakistan and therefore they make the proposal. And in the end, last paragraph in closing, we'd like to add It's a unique opportunity for Pakistan and we hope we'll be able to assist more Pakistan Muslims in performing their religious obligations and earn the blessing of God Almighty. And then they asked to make a detailed presentation. So that's how it starts and we without taking you through all the documents. It's quite clear both from the documentary evidence and from the statement of Mr Naqvi that senior members of the government and ministers. As I said from the prime minister downwards, the Ministry of Religious Affairs, the Ministry of Education, the Ministry of Finance were all involved throughout the whole project and the government's approval was required at every step of the way and in relation to every aspect of the deal. Its approval was required in relation to the least and the financial plan. The Pakistani ambassador viewed the potential for sites in Mecca and the government had input into the site chosen. The detailed specifications and drawings were approved by the government and even after the agreement to which the government was not a signatory, had been signed, Mr Naqvi explains that all his dealings were with members of the government. Now the structure of the deal, as evidence of by the agreement arose because it was a means whereby the government could finance the project consistently with Islamic principles. And the ultimate structure was an Islamic finance lease because, as you know, under Islamic principles, you can't claimed interest. And it enabled also the government to obtain dollars outside Pakistan at a time when its currency had devalued by approximately 15% and there were foreign exchange issues, so that's what underlined it. And the essence of the deal in our submission didn't change. It was simply the manner in which it was to be fine. Mr. Naqvi explains that there were two options. Either the government could divert its own borrowed funds, or Dallah could raise funds by way of a facility backed by a government guarantee. And you see, that real note is paragraph 46 of Mr Nafis witness statements. So we now come to the first agreement, which is the memorandum of understanding, and that is dated. Perhaps I just before I do that. Let me just take you to, Page 19 as an example of what I was saying, which is a letter of the 15th of July 1995 financing proposal how harsh housing."
p1,00:33:59.550,00:34:00.220,spk_1,Further
p1,00:34:00.220,00:34:34.860,spk_0,"to our discussions with the secretary of finance, we are pleased to set forth below the terms and conditions for the proposed least financing for the housing project. Borrow a trust guarantee government maturity 13 years repayment. The repayment schedule visage for the principle of profit is illustrated in schedule. A documentation Islamic least finance documentation will be submitted to the government for approval, and then the details of the financing and"
p1,00:34:34.870,00:34:54.480,spk_1,"what I don't understand is why, why this involved necessarily the introduction of the trust the government of Pakistan had its own funds or presumably could have borrowed under an Islamic lease"
p1,00:34:54.480,00:35:00.540,spk_0,"itself. Well, as Mr Nick, police say, there were options. This was a method that was used."
p1,00:35:00.550,00:35:02.000,spk_1,This is just an alternative
p1,00:35:02.010,00:35:07.430,spk_0,"alternative. This is what was decided and the structure in the end. In this case,"
p1,00:35:07.700,00:35:15.360,spk_3,"at this moment, the trust would be the borrower, and the government would be a guarantor guarantor."
p1,00:35:15.460,00:38:35.260,spk_0,"Can I just take you to the agreement? Because before I do so, let me just take you to a letter of the 18th of July. Page 28 which indicates that the Cabinet had approved in principle in December the proposal for the establishment of the trust. I think that's all you need to know about that at this stage, and it will over the page. The intention is to establish a separate fund known as the savings and investment fund. We then go to the memorandum of agreement, which is referred to, but I think it's easier to read it in full and that's a page 30 and this is dated the 25th, fourth, of July 1995. It's made between the president, the Islamic Republic of Pakistan and Dallah, and Clause 1 requires Dallah to acquire within the holy City lands necessary for the development and construction of the housing facilities sought by the government. For Pakistan pilgrims while performing hajj and umrah is more specifically described in the schedule, its Clause 2 sets out, the cost of the land and the housing facilities to be constructed there on. Clause 3, upon the completion of the housing facilities, Dallah shall demise and lease them to the government along with the land. And the government should take the said facilities and land on such lease for a term of 99 years, subject to Dallah arranging the necessary financing for the government on terms approved by the government in accordance with the provisions of this agreement and then four within 30 days of the execution here of Dallah shall prepare and submit to the government for its approval the terms and conditions of the proposed lease and the detailed plan for financing of the same. Approval and acceptance of the lease and the financing plan by the government will be communicated in writing to Dallah. The date of receipt of such approval by Dallah will be the approval date, where such approval and acceptance is not conveyed by the government. Within 90 days of so admission of terms and conditions of the proposed lease and detailed financing plan by Dallah, the government or the government conveys its disapproval or non acceptance of such terms and conditions and finance sink plan. No liability of claims will be incurred by either party. Five, the least financing to be arranging organised by Dallah as per the approved finance plan will be secured by the borrower designated by the government under the sovereign guarantee of the government, within 60 days, Dallah should prepare and submit detailed specifications and drawings of the housing facilities based on the requirements of the government and within 24 months from the date that the government improve approves the specific occasions and drawings. Dallah will develop construct complete in all respects and hand over vacant possession of the housing facilities to the government upon execution and registration of the lease and then, if you could jump kindly to clause --"
p1,00:38:36.360,00:38:36.550,spk_2,I
p1,00:38:36.550,00:39:25.420,spk_0,"think page 36 is probably enough for present purposes. You will see it's governed by Saudi law and you will see that there is a provision for arbitration. But it's not. The same provision as ultimately ended up in the agreement for arbitration in Jeddah, according to Saudi law, with three arbitrators and then Clause 25, to the extent that the government may be entitled in any jurisdiction to claim for its self immunity in respect of its obligations. Under this agreement itself, many proceeding suit, award, etcetera or other legal process or to the extent in any jurisdiction there may be attributed such immunity, whether or not claimed. It seems to me that the sentence was not"
p1,00:39:25.430,00:39:25.650,spk_2,"easy. It's not easy to construe, is it?"
p1,00:39:27.410,00:39:46.210,spk_0,"No, but when you look at later on, it seems to have been a typing omission. But it weighs any objection to the citing the venue and 27 consents, generally in respect of any proceedings arising out of or in connection with this agreement, giving him any relief."
p1,00:39:46.220,00:39:48.850,spk_3,"This is supposedly a waiver clause, is it?"
p1,00:39:50.200,00:39:51.830,spk_0,Which? 26.
p1,00:39:51.990,00:39:53.560,spk_3,What about 25? Is that a waiver clause or not?
p1,00:39:53.570,00:40:05.720,spk_0,"I think I think is a way of immunity clause, but it doesn't complete when we get, when we get to the agreement, you'll see that the full clause looks as if somebody's typing. It has not just finished"
p1,00:40:06.020,00:40:07.470,spk_3,"in your case, it was supposed to be a waiver clause."
p1,00:40:10.900,00:41:08.490,spk_0,"And I think the other important clause really is 28 over the page. The government agrees not to assign or transfer its rights and obligations under this agreement without the prior consent in writing of Dallah, provided that nothing hearing should preclude the government from entrusting the buildings constructed by Dallah under this agreement to any other person, persons, company corporation, or trust for its management and maintenance, whether through transfer or lease to be called the borrower under the financial plan and least financing referred to in Article 5 of the agreement and then over the page, page 38 you will see that it signed for and on behalf of the President of the Islamic Republic by Mr Lutfullah, Secretary who does play a prominent role later in the history. Now,"
p1,00:41:11.060,00:41:11.450,spk_2,when
p1,00:41:11.450,00:41:12.710,spk_3,was the trust created?
p1,00:41:13.310,00:41:18.750,spk_0,The trust was created in January 1996 and it was
p1,00:41:18.750,00:41:20.380,spk_2,announced
p1,00:41:20.480,00:41:24.370,spk_0,"gazetted on I think from memory, the 14th of February 1996."
p1,00:41:25.340,00:41:28.520,spk_2,I thought the ordinance was promulgated on the 31st of January.
p1,00:41:28.520,00:41:29.710,spk_0,31st January. We're coming to that shortly.
p1,00:41:30.890,00:41:35.750,spk_2,Yes. You're quite right that the Court of Appeal say it came into existence on the 14th of February.
