session,start,end,speaker,text
p1,00:06:35.340,00:07:19.170,spk_0,"that the Parliament didn't intend to draw the fine distinction or any fine distinction between the way it implemented the directive and the directive. In other words, the likelihood is that it didn't actually intend to restrict to exercise the freedom under Recital 24 or it would have made it a lot clearer. One suspects likely it is, they just transposed it into what appeared to be the appropriate domestic language, and therefore, actually, we have to form a view as to the meaning of the directive in order to work out what the regulation's mean. And you're rather subtle point that we can consider the regulation's and forget about the European position fades away."
p1,00:07:19.450,00:07:46.710,spk_1,"No, My Lord, for this reason, if to take My Lord Lord hopes analysis and it is unclear what the director is meant on this particular issue. And if it was not clear, then the interpretation that the draughtsman, the English or British or Welsh and Northern Irish draughtsman gave to those or Scottish draughtsman gave to those regulation's have to be considered, as you put it in the abstract, you'd have the"
p1,00:07:46.720,00:08:00.080,spk_0,"same a willy nilly have failed to do what he probably intended to do, namely to reflect the precise meaning of the directive. He may actually intended to go narrow without realising it, because he misread the directive that again seems to me rather order"
p1,00:08:00.090,00:08:19.900,spk_1,"with respect. If the director were not clear, say this court, would you consider that directly wasn't clear and that would have been the same position for the draughtsman, and the Draughtsman then would have had to decide what to do in a situation where it wasn't clear what Article 4(2) of the directive meant, the drafting would have to say, Well, I have to implement them. I have a discretion. What set of regulation's shall I"
p1,00:08:19.900,00:08:54.360,spk_2,"make in what sense has drafted a discretion? This these regulation's were made under Section 22 of the European Communities Act 1972 and not under any other legislation. And the power, which is given in Recital 24 is really just stating the obvious. That in itself is not a provisions of community law to which effect could be given by the 72 act."
p1,00:08:54.370,00:09:48.220,spk_1,"The answer to that, My Lord, is the Section 2 to when we need to have Section 2(2) in front of one. But it gives broad powers to implement community obligations or to make regulation's in connection with all related to. I have to go back to check the word. So there is a slightly broader domestic law interpretation to the scope of Section 2. To otherwise, one would hurt always the problems domestic law. If you didn't make it absolutely match for the director, there would be an issue that Section 2(2) does not provide for that. There is a provision to make supported legislation. I forget the precise words I'd have to look at Section 2(2), but it's in connection with or related to. And there are a series of cases which I can certainly course attention should they wish dealing with the scope of that. There's a case called Oakley and a case called X Party Unison, which confirms that the regulation making powers under Section 2(2) are not limited simply to implement in the community obligation but are also broad enough to do ancillary or related matters"
p1,00:09:48.230,00:09:50.460,spk_2,"yes, but not to make substantive law."
p1,00:09:50.840,00:10:10.190,spk_1,"It can do that. Yes, there are cases that say they can do that where it's connected with where. For example, community law covers 90% of the territory and you need 10% more than you use Section 22. You don't have to find a different power to use for the other 9 10% so it can make as Your Lordship puts its substantive law."
p1,00:10:10.440,00:10:57.400,spk_2,"I think you may have misunderstood my early intervention. I was contemplating a situation where we found it evenly balanced. Looking at the regulation -- right -- I was taking the ground that you're taking, in effect starting off the regulation and finding myself into in doubt as to what the draughtsman was really getting at, particularly when we look at Regulation 12 and the way the balancing exercises addressed there. And is it not right that one would then go back to the directive for some kind of guidance as the context in which the the regulation has been framed? And that leads one into the question as to what the directive. Yes -- so it's a process of moving backwards from the regulation. Yes -- if we find it difficult to construe the regulation in the way you're arguing,"
p1,00:10:57.420,00:11:33.050,spk_1,"Yes, I certainly accept that that is and must be correct in my condition. That must be correct. If you find that the regulation's don't answer the position, you have no choice but to consider the directive because as a minimum, the regulation's are meant to satisfy the requirements of the directive -- yes --  so that is correct. The situation that I'm dealing with, a slightly different situation where the directive was said to be uncertain one way or the other, and if the directive was said to be uncertain, one or the other or not a clear one way or the other. Then it may be that the regulation's were capable interpretation, even without the assistance of the director. Can you"
p1,00:11:33.050,00:11:37.350,spk_2,consider that without looking at the [inaudible]  behind the directive?
p1,00:11:37.740,00:11:38.250,spk_3,Yes.
p1,00:11:40.300,00:11:41.510,spk_2,It's a very bold answer.
p1,00:11:42.290,00:11:51.950,spk_1,"Well, the question was, Can I consider it? And the answer is, Yes I can consider it. Indeed, we're about [laughing], Should we is another question? Yes, you can. What you mean"
p1,00:11:51.950,00:11:54.090,spk_3,is everybody up till now has so why
p1,00:11:54.100,00:11:55.240,spk_0,shouldn't
p1,00:11:55.240,00:11:55.540,spk_3,we?
p1,00:11:56.140,00:12:35.740,spk_1,"Everybody in this case and everybody in most cases, including the European courts and a number of instances when you look at the travel prepared for even in Luxembourg is very limited indeed. And the last time I thought to persuade the [inaudible] of the court because in September to look at the [inaudible], they said it meant the exact opposite of what we've said anyway. So the [inaudible] prepared for does not assist, but I think the starting point is the start of the regulation's. See whether not the regulation's are clear. You cannot divorce these regulation's from the directive in any event, because they are there to give effect to the directive and the policy of the directive is to maximise access to environmental. That"
p1,00:12:35.740,00:13:04.700,spk_0,"was precisely my point, really. The idea that the parliamentary draughtsman achieved clarity in a particular sense because he perceived that the directive left his options open and he was uncertain as to, or he was uncertain as to what it meant. It seems to me, slightly remote. I rather suspect that the way this happened was that he just intended, as I said before, to give effect whatever was the prima facie official position under the directive."
p1,00:13:04.780,00:13:20.180,spk_1,"That gives me what I need to do My lord is persuade you that I'm right in the domestic regulation's first. If I'm wrong on that, but it's clear that the directive means what I say it means. If I am wrong and it's not clear and it's more evenly balanced in, Your Lordships' will be under a duty to make a reference to Article 234, you would have no option then."
p1,00:13:20.640,00:13:21.110,spk_3,But that would
p1,00:13:21.120,00:13:27.360,spk_1,be the third stage when I've done my summary submission and looked at the regulation's and the provisions of the directive.
p1,00:13:27.370,00:13:29.750,spk_2,So you want to start off with Regulation 12(1).
p1,00:13:29.840,00:13:31.980,spk_1,I want to start off with Regulation 5 if I may.
p1,00:13:35.340,00:13:35.970,spk_2,Regulation five.
p1,00:13:35.970,00:14:16.190,spk_1,"In summary the wording of the regulation's, the structure, the regulation's and the policy underlying the regulation's, in my submission does support our view that what you do is consider in relation to each exception to rely upon where the public authority identifies an exception that it wishes to rely upon. Is that exception applicable? And if so, does the public interest in maintaining the exception outweigh the public interest in disclosure? Where the authority wishes to rely on more than one exception, you have to go through each exception. In turn, is the exception applicable? And does it outweigh the interest in disclosure? The disclosure being the"
p1,00:14:16.190,00:14:17.600,spk_3,"same in each case, I take"
p1,00:14:17.600,00:14:18.770,spk_1,it the
p1,00:14:18.780,00:14:21.580,spk_3,"interest in disclosure being the same in each case,"
p1,00:14:21.580,00:14:23.110,spk_1,the interesting disclosure being the same. The
p1,00:14:23.110,00:14:38.380,spk_3,"exception is different, but the way the interest in disclosure against each exception -- yes exactly -- and are we here, has all this money being spent on this case, because the respondents believe that they are less likely to have to cough up this"
p1,00:14:38.380,00:14:39.990,spk_2,information if
p1,00:14:39.990,00:14:41.650,spk_3,their case is right.
p1,00:14:41.660,00:15:25.550,spk_1,"That's logically follow. We say that can't actually following the facts of this case. For this reason, the public authority relies on two separate exceptions public safety and intellectual property rights each exceptions applicable. Neither exception has been judged to justify non disclosure. The tribunal and the information commissioner looked at public safety. It said yes, information tribunals engaged with marginal doesn't justify non disclosure did the same with intellectual property rights. It applies, but it doesn't justify nondisclosure. And in our submission where you have to separate exceptions,"
p1,00:15:26.640,00:15:27.630,spk_2,each
p1,00:15:27.630,00:15:34.050,spk_1,"of which is applicable but neither which justifies non disclosure, then you cannot reach a different"
p1,00:15:34.050,00:15:34.760,spk_3,result
p1,00:15:35.340,00:16:01.330,spk_1,"by aggregating the two interests, neither of which justifies disclosure and then say the two interests together in some way justify disclosure. Nor are you assisted by referring to some overall public interests, as if that had a different content from the exceptions, It is the public interest in maintaining the exception that has to outweigh the public interest in disclosure. What"
p1,00:16:01.330,00:16:03.400,spk_4,is the public interest in disclosure?
p1,00:16:03.840,00:16:17.970,spk_1,"Well, the public interest in disclosure is a number of things at its highest level it is really what is set out in recitals to the directive, which is transparency in environmental decision making. The public have access."
p1,00:16:17.970,00:16:23.160,spk_2,I thought Article 1 told you what you needed to know -- exactly -- what it is. Paragraph 1 of the preamble --
p1,00:16:23.240,00:16:24.000,spk_1,Of the preamble yes --
p1,00:16:24.410,00:16:29.280,spk_2,"to that, as I read it was sitting out the public interest."
p1,00:16:29.290,00:17:10.290,spk_1,"Exactly. Yes, and it may. The factors may differ, it may be very acute for example, in one case, if you're dealing with an immediate planning application as to whether something that's a bit more revoked. But the public interest in disclosure, as My Lord Hope and My Lady Hale says, is really the same, and it's in the first recital. It's increased public access to environmental information and the dissemination of such information contribute to a greater awareness of environmental matters, a free exchange of views, more effective participation by the public in environmental decision making and eventually to a better environment. And I summarised that in our printed case at Paragraph 34 --"
p1,00:17:10.939,00:17:12.740,spk_4,"[Inaudible] in these regulation's anywhere,"
p1,00:17:13.130,00:17:16.730,spk_1,"No, the regulation's reflect that -- I thought we"
p1,00:17:16.730,00:17:18.750,spk_4,were looking exclusively at the regulations.
p1,00:17:19.939,00:17:32.090,spk_1,"I'm trying to look at the regulation's, have been tracking the directive. I will shortly at some stage this morning look at the regulation's and then I will look at the directive. For the moment, I've been sidetracked into --"
p1,00:17:33.200,00:17:47.410,spk_2,"It's not sidetracked at all it's a very important thing to understand what the phrase means. The position is, I think, this Lord Saville's hinting that there isn't anything in the regulation's that actually identifies or defines public interest. He's got to take it from somewhere."
p1,00:17:47.460,00:18:15.640,spk_1,"Yes and that's why it must be from the directive. That's why you can never look at the two entirely in separation or in isolation. I accept that. And if you look at the regulation's themselves, tab one, all we know is that the from the preamble there is that the direct the regulation's were made pursuant to Section 2(2), and we know from Regulation 2 that it means, as you see at the top of the next page, the directive and is dealing with information."
p1,00:18:15.650,00:18:23.210,spk_4,"I was really looking at this particular case, and if you look at Paragraph 17, your written case, the Stewart"
p1,00:18:23.220,00:18:23.950,spk_1,"report,"
p1,00:18:24.540,00:18:53.230,spk_4,"that seems to identify what one might describe as two public interests. Reliable and openly available information about the location and operating characteristics of those sections, which would help to reduce mistrust and might be value in epidemic, Definitely logical, I find difficulty pronouncing that word. So could it obviously that there are two public interests in this particular case? What"
p1,00:18:53.230,00:18:58.150,spk_1,"we would say, My Lord, there are two factors or two facets -- can"
p1,00:18:58.150,00:18:59.170,spk_4,you aggregate them?
p1,00:19:00.340,00:19:01.170,spk_1,[Mumur].
p1,00:19:04.940,00:19:12.900,spk_4,"When you're asking yourself the question under Regulation 12, the public interest in disclosing the information"
p1,00:19:13.340,00:19:13.640,spk_1,can you
p1,00:19:13.640,00:19:27.790,spk_4,"say, Well, there are two aspects of public interest in this case. One is to allay the fears of the public and two is to help medical research. And together they amount to public interest that is relevant in the present case/"
p1,00:19:28.440,00:19:29.580,spk_1,You could say that
p1,00:19:29.590,00:19:30.270,spk_4,not be so.
p1,00:19:31.340,00:20:04.720,spk_1,"You can certainly, My Lord, as you will see from Regulation 14, and you're required to do this. Identify the matters that are relevant to the bouncing exercise under 12. And when you're dealing with the public interest in disclosure, you may well want to consider, and you would have to consider the individual matters relevant to the public interest in disclosure because that may be relevant to the exercise. If you're dealing with an imminent planning application, you may need to have the particular information in order to deal with that. If you're dealing with an historic planning application, you may still be entitled to the information --"
p1,00:20:04.730,00:20:28.490,spk_4,"I'm not saying I disagree with it it just seems to me, that when you're looking at one side of the scales you're looking to see, you have to start do you not by looking at the public interest in disclosing the information you have to start there otherwise you can't do. You have to look at that because otherwise you can't do the balancing."
p1,00:20:28.500,00:20:54.030,spk_1,"The starting point is that an individual's inhabitants of the regulation's, without having to take any interest whatsoever to have access to the environmental information, that is the starting point. If the authority wishes to refuse to comply with the duty, the second stage is that the authority must identify the exception that seeks to rely upon. Then there is a need to identify is the exception applicable, and then there is the need to -- you're quite"
p1,00:20:54.030,00:21:49.810,spk_4,"right. I was starting at the Regulation 12 point. But the Regulation 12 point, is the case where an exception has been relied upon, which falls within Paragraphs 4 or 5, yes. Then you've got to do a balancing exercise. Yes. You got to look at the public interest in disclosing information -- yes --  and you've got to look at the public interest in maintaining the exception. Yes -- now my question was concerned with the public interest in disclosing the information. Yes -- if there is no public interest in disclosing information and there is public interest in maintaining the exception, obviously the exception applies. So at some stage, you've got to identify the public interest in disclosing information."
p1,00:21:50.150,00:21:58.630,spk_1,"With respect, My Lord, in our submission, that is not how the regulation's of the directive operates. It is a given that there is a public interest. It's a given?"
p1,00:21:58.880,00:22:00.370,spk_4,Where do we find that?
p1,00:22:01.110,00:22:01.950,spk_1,Well --
p1,00:22:02.240,00:22:04.080,spk_2,Doesn't it come from the Arrhus Convention?
p1,00:22:04.950,00:22:10.310,spk_1,"We have the Arrhus Convention, 15 copies with us, you can start at the Arrhus Convention then --"
p1,00:22:10.470,00:22:21.630,spk_4,"Forgive me for interrupting, but we're immediately moving off the regulation's into the European context."
p1,00:22:22.440,00:22:33.390,spk_1,"My Lord, I will make my position absolutely clear if I may. Again, these regulation's are intended to implement the directive which is itself intended, As you see from recital five to be consistent with"
p1,00:22:35.640,00:22:35.980,spk_0,you
p1,00:22:35.980,00:23:33.620,spk_1,"cannot, for example, have a situation where the regulation's mean something that the directive does not permit. But having said that -- okay -- whilst reading these regulation's against the background of the directive and directive the Convention and knowing how far Regulation 5, for example, that a public authority has to make it available on request. Knowing the background knowing Recital one to the directive. There is a public interest, which is a given in disclosure. That is the starting point. Under Regulation 14, you will have to set out the matters that you've taken into account, and the public interest in disclosure may have different facets or matters. You also have Regulation 12(2) My Lord, I don't If you look at Regulation 12 to a public authority shall apply a presumption in favour of disclosure. That's in the regulation's itself."
p1,00:23:33.820,00:23:37.670,spk_4,"Yes, I have looked at that, I'm not sure I entirely understand what it means."
p1,00:23:39.340,00:23:54.980,spk_1,"It means at least two things that the regulation's do reflect the General presumption. As I said, the general fact that it is given that disclosure of information, is it seems the public good and therefore --"
p1,00:23:54.990,00:24:06.860,spk_4,"I know you say it's given that there's a public interest, but I'm afraid I'm trying to confine myself to your narrow, narrow way of looking at the regulation's exclusively. [Crosstalk]."
p1,00:24:07.340,00:24:08.280,spk_1,I
p1,00:24:08.290,00:24:14.170,spk_4,can't find anything in the regulation's that says anything about public interest.
p1,00:24:15.040,00:24:16.030,spk_1,"My Lord, I'm not"
p1,00:24:16.030,00:24:23.860,spk_4,"saying there isn't any, and in this case, there are two examples of what public interest in the Stewart report."
p1,00:24:24.640,00:24:26.070,spk_1,Like
p1,00:24:26.080,00:25:05.900,spk_4,"that a public authority will apply presumption in favour of disclosure. Speaking to myself, I don't quite see how that could have any meaning in view of Regulation 12(b), saving the case that the balance is entirely equal between disclosure and non disclosure, whereupon you apply the presumption and you solve that particular conundrum by saying, Well it's equally balanced with the presumptions and disclosure. So disclosure"
p1,00:25:07.770,00:25:58.850,spk_1,"To respond to your Lordship's question is easy to go back to first principles. There is no doubt these regulation's first, that these regulation's are intended to implement the directive. And there is no doubt that policy and allowing the directive and therefore the policy underlying the regulation's, operates on the basis that an individual is entitled to access without having to state an interest. That's the first point, and to that extent, I accept that you cannot divorce the regulation's from the directive. The second point is, do the regulation's themselves contained within them the seeds of a policy that favours disclosure, and in my submission it does because if you look at the entirety of the regulation, starting with part two, they are concerned with access to information, obligations to disseminate information and to make it more readily accessible. Obligations in  Regulation 5 to make it available on request. Regulation 5 does that because it is seen as a good that it is available on request without having to state an"
p1,00:25:58.850,00:25:59.950,spk_2,interest. You
p1,00:25:59.950,00:26:13.350,spk_1,"then get to the exceptions, if I could finish this My Lord -- yes-- you then get to the exceptions. And there are limited exceptions restricting that start off with the regulation says there shall be access. Then you get to a part two that says that duty may be"
p1,00:26:13.840,00:26:14.600,spk_3,
p1,00:26:14.600,00:27:11.860,spk_1,"supplied in certain defined circumstances. You also have the presumption of disclosure, and you have Regulation 14, which says that you look at the matters or you identify the matters referred to. In my submission taken alone, but certainly in the context of the directive, the regulation's favour environmental access on request. The question that I was dealing with is a separate question, on the question of interpretation of Regulation 12(1). Is it possible to decide this case without a reference? And the answer is yes, if this court is satisfied, the regulation's mean what the appellant says it means if, however, you are uncertain about whether or not the regulation's, as a matter of pure domestic construction, may be a better way of phrasing it. If you are unsatisfied that you can reach that conclusion as a matter of pure domestic construction and that you have to look at the directive, the second question for this court is, is the directive act clear one way or the other?"
p1,00:27:12.540,00:27:12.830,spk_3,If
p1,00:27:12.830,00:27:23.170,spk_1,"it is act clear in our direction, then that will supply the deficiency about the domestic regulation's. If it is not act clear, then your Lordships' have no choice but to refer."
p1,00:27:23.840,00:27:41.400,spk_2,"And what ones looking for in the regulation's am my right, is is the process which the regulation's identify that has to be gone through in in reacting to the request. And I'm looking particularly Regulation 14(3)(b)."
p1,00:27:41.400,00:27:42.550,spk_1,Well 3(a)'s helpful to My Lord.
p1,00:27:42.550,00:27:43.370,spk_2,"Indeed, of course 3(a)"
p1,00:27:43.420,00:27:49.160,spk_1,"Identify any exception, they're not talking about identifying the overall public interest. No, no, of course I understand. Identify any exception"
p1,00:27:49.160,00:27:54.550,spk_2,"to stand that you've got to identify your exception. That's not a problem, I think, in this case, because they've been identified as"
p1,00:27:55.060,00:27:56.040,spk_1,50 or
p1,00:27:56.050,00:28:17.050,spk_2,"is requiring the public authority to identify the matter is that the authority considered, in reaching its decision. So it may be, and I think you've accepted this one gets a broad view of what the public interest considerations are in the preamble to the directive who wanted anything else. But when you come to the particular case,"
p1,00:28:17.740,00:28:18.370,spk_3,the
p1,00:28:18.370,00:28:30.890,spk_2,authority is expected to identify what particular case particular features it identified here. And maybe you go to the Stewart report and find what relevant in this particular instance would that be the line of thinking that were invited to
p1,00:28:30.890,00:29:56.450,spk_1,"take? You could do that. In fact, in this case, as you will have seen from the judgments down below, the reason for the request was sent by Health Scotland, whatever the title is for the National Health Service in Scotland. And he said, I want this information. He didn't actually state why he wanted it, because the whole point is that the request is in the jargon, request blind or interest blind. You assume that the person is entitled to if you don't have the situation where he has to justify his or her access to it, and it was assumed that it was reputation, geological research from the nature of the information in the nature of he was requesting. But if Your Lordship wants to look at page 187, 89 and 90, you will see how the body concerned off home actually dealt with it. 187 is the letter following the final review. This is in the core volume 187 and you'll see at the bottom paragraph following careful consideration. I regret to inform you that Ofcom will not disclose the national data set as you have requested. This information is being withheld as it falls under the exceptions in Regulation 12 (5)(a) and (c) of the Environmental Information Regulation's 2004, in applying exemptions of comments, had to balance the public interest in withholding the information against the public interest in disclosure. That of course isn't the test because it's maintaining the exception. But if you wanted to go to 189, you'll see the annex"
p1,00:29:56.450,00:29:58.010,spk_3,"there, and it set"
p1,00:29:58.010,00:30:45.820,spk_1,"out the first exemption that they were relying on Regulation 12(5)(a). And it set out the factors for disclosure, which is the fact that My Lord Saville is referring to and the factors for withholding. And then they gave the reason why the public interest favoured withholding the information and that exception. And then, if your Lordships' turn over the page, you'll see the Regulation 12(5)(c) Public safety Again. The factors for disclosure, which is effectively summarising the steward report versus the factors for withholding. And then they set out why they thought that intellectual property rights justified non refusing, and what the information tribunal did was consider each application each exception. They accepted the 12(5)(c) applied. But they said it doesn't outweigh the public interest in disclosure"
p1,00:30:45.830,00:31:08.970,spk_2,"that are you saying that when one looks at the letter to the top of page 188 and the [inaudible] what Ofcom has done is identify in accordance with Regulation 14(b). I think it is a matter, the matters which they consider in the field of public interest are relevant to the particular exceptions, and they have set the area for debate pages. 189 and 90"
p1,00:31:09.690,00:31:28.960,spk_1,"appears to be the matters under b and the factors for and against, and if Your Lordship looks at the opening words of 14(3), the refusal to specify the reasons, and that appears to be the bottom part of the bottom part of 189 and 190. And they've given the reason to reach exception. Yes."
p1,00:31:29.540,00:31:33.380,spk_2,So they're performing a task in the way that you suggest they should have done.
p1,00:31:33.390,00:31:49.250,spk_1,"The annexes certainly performed a task in the way that we suggest they should, asked whether the exception is applicable. If so, weigh the public interest in maintaining the exception against the public interest in disclosure and they've done that and then they've come to a decision on"
p1,00:31:49.250,00:31:50.520,spk_4,it. The
p1,00:31:50.530,00:31:52.150,spk_1,"information tribunal did the same,"
p1,00:31:52.160,00:31:52.730,spk_3,came to
p1,00:31:52.730,00:32:02.900,spk_1,the opposite conclusion and concluded that the public interest in maintaining the exception in 12(5)(a) did not outweigh the exception. And then
p1,00:32:02.910,00:32:03.260,spk_3,
p1,00:32:03.940,00:32:56.350,spk_1,"Ofcom and indeed, the information tribunal did the same for 12(5)(c), and the tribunal found that the exception applied because it might give some assistance to criminals. But it didn't have any strong adverse effect because the information is largely in the public domain in any event, and they decided that the public interest in, maintaining the exception. Oh, sorry, that's safety. Public interest in intellectual property rights didn't outweigh the interest in disclosure of information. So you have a decision on each exception, they're applicable. But neither of them justifies non disclosure. And we say the process of aggregation cannot lead to a different result. If neither exception justifies non disclosure, putting them both in the same sentence or thinking about them both at the same time can't alter the fact that neither exception justifies non disclosure."
p1,00:32:56.360,00:32:58.260,spk_2,So these proceedings are entirely academic.
p1,00:33:01.040,00:33:01.330,spk_3,They
p1,00:33:01.330,00:33:18.760,spk_1,"should be. But what the Court of Appeals said, if Your Lordships' go to Paragraph 42 you can see the error in the Court of Appeal just by looking at Paragraph 42 of the Court of Appeals judgement. I think it's 42 yes, 42 at page 18 of the core bundle."
p1,00:33:20.540,00:33:20.770,spk_4,"Yeah,"
p1,00:33:21.340,00:34:24.760,spk_1,"the court that I do not accept. The tribunal, concerned that the accurate approach makes the application of the exception is unworkable or that it's capable of producing a nonsensical outcome. I see no greater difficulty in principle in looking at the aggregate public interest in maintaining the political exceptions than in looking at the public interest in maintaining a particular exception. In each case abroad, judgement is required just pausing there that's not correct. When you go back to the directive, they talk about specific and defined circumstances. But moving on it says, Of course, it may be convenient in a particular case to proceed in the first place. Exception, by Exception, will you have to do that at the very least, to see if the exception relied upon is applicable? Considering whether each exception applies and if it does, whether the public interest in maintaining it outweighs the public interest in disclosing the information. There is no objection to that course, of course not because that is what you do. Does the exception apply? If so, does it outweigh the public interest in disclosure? But then the course is there's no objection to that, of course, provided that the matter is also looked at in the round"
p1,00:34:25.340,00:34:26.100,spk_3,at the end of
p1,00:34:26.100,00:34:50.550,spk_1,"the process. By considering whether the aggregate public interest in maintaining the effects of exceptions outweighs the public interest in disclosure, there is no aggregate public interest that is different in content from the applicable exceptions. The two exceptions looked at individually. Do not each of them justify non disclosure,"
p1,00:34:51.440,00:34:51.710,spk_3,putting
p1,00:34:51.710,00:35:27.490,spk_1,"them in the same sentence, combining them transferring them aggregating them, cannot alter that simple fact. So where this court has gone wrong in my respectful submission is having accepted that you consider each exception to see it's applicable and have been considered whether or not the exception outweighs the public interest in disclosure, they then say, and then you stand back and you look at something called the aggregate public interest or my friend calls it the overall public interest. But there is no such aggregate public interest or overall public interest. The interest is in maintaining the exceptions."
p1,00:35:27.500,00:36:19.890,spk_2,"Is that approach not attaching too much importance to the grounds, which are set out at pages 189 and 190? The argument can't be closed off by the public interest by looking at the factors Sadaf Khan said they took into account is not room for a broader view going back to the preamble, the broad interest in in disclosure and so on, which underlines the whole of the exercise. I'm not sure I follow the logic of your argument. I can quite see you can carry out the exercise that is invited by the presentation on these two pages that there's a residue surely isn't that deciding whether, given the overall purpose of these regulation's and the background, whether the result is the one that ought to be reached?"
p1,00:36:19.900,00:36:21.740,spk_1,"No, My Lord, for this reason."
p1,00:36:23.130,00:36:23.250,spk_3,The
